restaurante,comentario,polaridade,rating,place_id,polaridade_num,polaridade_texto,review_id
Restaurante Minuano,"I've been going there for years, a very good friend of Mr Sid who unfortunately left us due to covid, now his brother is in charge. On Fridays, the salmon and paella are worth a visit, in fact, every day the variety is very good. The feijoada is also delicious, Milton, my waiter every week, gives us exclusive service.",0.4991666666666667,1,ChIJxdt28iPX7JQRRh8m-7Jt_Uc,1,Positivo,4052
Restaurante Minuano,"I visited on the recommendation of my friend, Sandra, but the food is delicious, homemade, excellent! I will definitely be back more often! Congratulations to the whole team!",0.575,1,ChIJxdt28iPX7JQRRh8m-7Jt_Uc,1,Positivo,4053
Doce Tempero,Excellent pizzeria. Nice place. Service note a thousand. Very tasty pizza. Worth knowing. Too top. I recommend!!!,0.6153125,5,ChIJ6QfZ1UxRzpQRUPUEfN6cc80,1,Positivo,4054
Doce Tempero,"This pizzeria surprised me
First for the great service we had from the beginning. The place is super nice. And the pizza was delicious. Very tasty indeed. You can tell the quality by the appearance and the care that was prepared. We ordered a pizza with two flavors. When paying, they charged separate amounts of half a pizza for each. Sensational! The single price of the most expensive pizza is usually charged.
And to improve they don't charge the 10%. There are places where the service is horrible and you pay without choice. Here I would gladly pay, but they don't charge. Without a doubt I will be back again.",0.19553571428571426,5,ChIJ6QfZ1UxRzpQRUPUEfN6cc80,1,Positivo,4055
Doce Tempero,"Very tasty pizza, well stuffed.
Very good so much to eat on the spot with great service so much to order at home! I highly recommend!",0.4266666666666667,5,ChIJ6QfZ1UxRzpQRUPUEfN6cc80,1,Positivo,4056
Doce Tempero,"The pizzas are very good and the price is right. They do rotation under reservation.
The pizzas were very good on the carvery. Thin crust, small pieces and little filling, perfect because you can try them all. However, the service left a little to be desired. It took a while to start the service and some flavors took a long time to come out even asking more than once.

Need to tweak that but overall highly recommend. great value for money",0.2493367346938776,5,ChIJ6QfZ1UxRzpQRUPUEfN6cc80,1,Positivo,4057
Doce Tempero,"Cozy place, delicious pizza, great service and the price fit in the stomach lol",0.5599999999999999,5,ChIJ6QfZ1UxRzpQRUPUEfN6cc80,1,Positivo,4058
Doce Tempero,"The pizza is amazing, I highly recommend it.
The service is also wonderful.",0.5866666666666668,5,ChIJ6QfZ1UxRzpQRUPUEfN6cc80,1,Positivo,4059
Doce Tempero,"Excellent!: Tasty pizza and well served! Wonderful service from the employee Marília.
I highly recommend.
Birth Family
Domingues family",0.7200000000000001,5,ChIJ6QfZ1UxRzpQRUPUEfN6cc80,1,Positivo,4060
Doce Tempero,"I went there yesterday, the food was good and the service was good too! But we had to wait to find a place",0.7875,5,ChIJo9FYk8bXvpQR8zjiDoD1hfc,1,Positivo,4062
Carole Crema,A nice place - but do not order the last slice of the wonderful cakes: It could be dry and less tasty.,0.2733333333333333,5,ChIJo9FYk8bXvpQR8zjiDoD1hfc,1,Positivo,4063
Carole Crema,"Lovely gem in the Jardins area. The place is small but very cozy. The cakes are delicious and the staff is helpful in counseling you what to choose because there are so many options! Although a bit pricey, it's very much worth the visit for some coffee in the afternoon. Recommend it!",0.33166666666666667,5,ChIJo9FYk8bXvpQR8zjiDoD1hfc,1,Positivo,4064
Carole Crema,"Cakes and sweeties like homemade well-done.
Coffee could be more professional to be perfect.",0.5333333333333333,5,ChIJo9FYk8bXvpQR8zjiDoD1hfc,1,Positivo,4065
Carole Crema,"The place is small and usually crowded, but the cakes are awesome. My favorites are the coconut cake (a moist cake) and the almonds cake. The service is also very nice. They are very kind.",0.41200000000000003,4,ChIJo9FYk8bXvpQR8zjiDoD1hfc,1,Positivo,4066
Carole Crema,"They don't speak English at all so you would have to point. A bit pricey but it looks perfect. You should definitely try the brigadero although they are about 5 reais each. It took me 20 mins to explain what a gift box is, so use images",0.3333333333333333,5,ChIJo9FYk8bXvpQR8zjiDoD1hfc,1,Positivo,4067
Carole Crema,"Tried two cakes. They're good, but I've had better from less trendy places.",0.4083333333333333,4,ChIJo9FYk8bXvpQR8zjiDoD1hfc,1,Positivo,4068
Carole Crema,Fair enough,0.35,5,ChIJo9FYk8bXvpQR8zjiDoD1hfc,1,Positivo,4069
Carole Crema,Excellent,1.0,5,ChIJIQdQJatZzpQR4cZPIILajHs,1,Positivo,4070
New York Lounge - NYL,"The club itself is nice, several environments, ok prices. Arrive early as there is a large queue to enter. If you didn't want to take the queue, pay an extra fee and take the VIP queue. Amateur school dance lighting and blasted sound. But the worst is on the way out, in the middle of nowhere the security guards start dragging tables across the middle of the dance floor to form an endless line, amidst broken bottles on the floor. Sufferable experience.",-0.04005102040816326,5,ChIJIQdQJatZzpQR4cZPIILajHs,-1,Negativo,4071
New York Lounge - NYL,"I had been to the house a few times before the pandemic and I went back there yesterday with my boyfriend. We had a pretty bad experience. The service was terrible from the women at the entrance to the security guards around the place. The girls at the reception are rude and without any patience with those who arrive. The audience has changed a lot, making the place not so welcoming anymore. Most of the environments were very dirty and/or deteriorated (the entrance to one of the lanes had a screwed-up door and broken glass bottles, which stayed there all night). The music outside was low with repetitions and the Djs left something to be desired. The place no longer holds that many people and it is very tight to walk or dance, being clear that there were more people than allowed. Not to mention the long queues to pay (and we left a little early, so I don't think we got the longest queue of the night). And as if it couldn't get any worse, they overcharged our order at the end of the night.",-0.10950680272108844,5,ChIJIQdQJatZzpQR4cZPIILajHs,-1,Negativo,4072
New York Lounge - NYL,"My experience in the house goes beyond just a weekend, that's why the note I'm making available. The atmosphere is pleasant and if you don't like one, there are others to choose from and the price of things is in line with the rest of maringá. The sound is sometimes very loud which gives the feeling of bursting, poorly equalized but apart from that, I highly recommend the place.",0.2372222222222222,4,ChIJIQdQJatZzpQR4cZPIILajHs,1,Positivo,4073
New York Lounge - NYL,"Update

Strengths

Adhesion of the wristbands facilitated the service (however, a friend who was older did not fit on his arm, he was dissatisfied);
Change in security personnel made the environment more pleasant and humane;
By a cashier in the outside lane it improved a lot;
The 3 tracks (funk, electronic and pop) improved in choosing which environment to stay;

Negative points

A very full house, they need to respect the capacity, as this greatly reduces the attendance, not counting the locomotion in the space that is not feasible;
They should ban the use of electronic cigarettes on the subway track due to the size of the environment, which is much smaller compared to the others (in my case it is difficult because of my asthma, depending on the essence it is impossible to enjoy the role);
Organizing queues to get in and out still need to improve.
The cashier outside could be open before 4am if it is full on the day;

Would it be too much to ask to ask for pixta subway on Friday too?

Evaluation- conclusion
Service note 4 🌟
Environment and music note 5 🌟
Waiting time and capacity note 4 🌟

Rating note 4🌟",0.10666666666666669,5,ChIJIQdQJatZzpQR4cZPIILajHs,1,Positivo,4074
New York Lounge - NYL,"When the same playlist started playing for the second time (horrible by the way, it mixed funk with electronics, or 3 songs at once
on top of the other, it stopped all the time, mix of sertanejo in the funk track…) I found it boring, when it started to repeat for the third time I left kkkkk and then I faced a giant queue in the middle of the pop track to be able to leave",-0.09375,5,ChIJIQdQJatZzpQR4cZPIILajHs,-1,Negativo,4075
New York Lounge - NYL,"the place itself is nice, it has an affordable price. but it could be better in terms of organization... we arrived before 11 am, we stayed in line for over an hour and we still had to pay more because we could only enter after midnight. the sound could be a little louder too",0.3020833333333333,5,ChIJwRm9mo-ZpgAR-1v7Uj_uiMA,1,Positivo,4078
New York Lounge - NYL,"Unfortunately, I wasn't very lucky at this club... I felt that I had lost my command and I immediately went to the cashier to have it blocked and the manager kindly appeared to check what happened. But the club is full of cameras, including in the bar. Therefore, in order to solve the facts, the manager only showed me an image that showed me picking up a drink at the bar (random) but I confess that I took the things and consumed them... But I would really like to see if ALL CONSUMPTIONS were actually removed by me, but that didn't happen, detail I'm not from the city and I think it's impossible for someone to consume what was charged in the period of two hours. running on the way out and I was talking to the man at the reception and I realized that all the attendants were whispering about what happened... I thought it was RIDICULOUS. 👎",-0.04166666666666667,5,ChIJwRm9mo-ZpgAR-1v7Uj_uiMA,-1,Negativo,4079
New York Lounge - NYL,"It used to be really good. I don't know why the queue is a mess, with no organization at all and then some NYL mercenary created the ""VIP queue"" to get in faster, I think it's a total disregard for its audience and so my friends and I went even the competitor who, by the way, does not segregate his customers... Everyone enters the same...",0.13124999999999998,4,ChIJwRm9mo-ZpgAR-1v7Uj_uiMA,1,Positivo,4080
HORA DO LANCHE,"Snacks and snacks of the best quality, service note 10, we will be back more often, approved, congratulations",0.5,4,ChIJwRm9mo-ZpgAR-1v7Uj_uiMA,1,Positivo,4081
HORA DO LANCHE,"Congratulations, despite the fact that the snacks are not artisanal, they are large. and very good
Cozy and clean environment",0.3227380952380952,5,ChIJwRm9mo-ZpgAR-1v7Uj_uiMA,1,Positivo,4082
HORA DO LANCHE,"Very good service, great snacks and fair price. I highly recommend",0.6425000000000001,5,ChIJwRm9mo-ZpgAR-1v7Uj_uiMA,1,Positivo,4083
HORA DO LANCHE,"A place with a wonderful atmosphere, exemplary cleanliness, succulent snacks. I have nothing to complain about. keep it up!",1.0,5,ChIJwRm9mo-ZpgAR-1v7Uj_uiMA,1,Positivo,4084
HORA DO LANCHE,"A super nice environment, delicious food and very good service, simply amazing",0.6886666666666666,4,ChIJwRm9mo-ZpgAR-1v7Uj_uiMA,1,Positivo,4085
HORA DO LANCHE,"From the service to the snacks, everything was perfect.",1.0,5,ChIJV3TyPFCZyJQR87S5WXx5_Jw,1,Positivo,4086
HORA DO LANCHE,First quality snack highly recommend.,0.20500000000000002,5,ChIJV3TyPFCZyJQR87S5WXx5_Jw,1,Positivo,4087
Vida Fit Alimentação Saudável,"I highly recommend. It's delicious, very well done, very clean place, the seasoning is great, the attendants are very polite. The value is fair I highly recommend!!!",0.4811458333333334,5,ChIJV3TyPFCZyJQR87S5WXx5_Jw,1,Positivo,4088
Vida Fit Alimentação Saudável,Very good service I was satisfied,0.705,5,ChIJV3TyPFCZyJQR87S5WXx5_Jw,1,Positivo,4089
Vida Fit Alimentação Saudável,"Great products, delicious and healthy food. Service note ten.",0.575,5,ChIJV3TyPFCZyJQR87S5WXx5_Jw,1,Positivo,4090
Vida Fit Alimentação Saudável,"Provides a good service, the meal is delicious and super healthy!!",0.7036458333333333,5,ChIJV3TyPFCZyJQR87S5WXx5_Jw,1,Positivo,4091
Vida Fit Alimentação Saudável,Good impression...good food...good price...,0.6999999999999998,5,ChIJV3TyPFCZyJQR87S5WXx5_Jw,1,Positivo,4092
Vida Fit Alimentação Saudável,Very tasty food!,0.25,5,ChIJV3TyPFCZyJQR87S5WXx5_Jw,1,Positivo,4093
Vida Fit Alimentação Saudável,"Pleasant atmosphere, amazing tapiocas and crepiocas",0.6666666666666667,5,ChIJj5IGUxz3zpQRQdEZr1Ou6U4,1,Positivo,4094
Vida Fit Alimentação Saudável,Bunny Rubber Shop!! On Saturdays life fit 😃😃😃,0.4,5,ChIJj5IGUxz3zpQRQdEZr1Ou6U4,1,Positivo,4095
Império do Suco,"Very dynamic, cheerful, super polite team, always very good and quality food, success to the whole team, you are to be congratulated.",0.3572222222222223,5,ChIJj5IGUxz3zpQRQdEZr1Ou6U4,1,Positivo,4096
Império do Suco,Very good attentive staff lots of variety snacks quick meals homemade food they deliver at home .the best pastel in Praça da Sé is in Império do juice I recommend it.,0.6608333333333334,5,ChIJj5IGUxz3zpQRQdEZr1Ou6U4,1,Positivo,4097
Império do Suco,Dishes served well.,0.0,5,ChIJj5IGUxz3zpQRQdEZr1Ou6U4,0,Neutro,4098
Império do Suco,To cool off good place,0.5249999999999999,5,ChIJj5IGUxz3zpQRQdEZr1Ou6U4,1,Positivo,4099
Império do Suco,Which phone disk deliveries?,0.0,5,ChIJj5IGUxz3zpQRQdEZr1Ou6U4,0,Neutro,4100
Império do Suco,I really liked.,0.6,5,ChIJj5IGUxz3zpQRQdEZr1Ou6U4,1,Positivo,4101
