restaurante,place_id,username,rating,comentario,date
Pizzaria e Sanduíche Vila Rica,ChIJSxa0PeiWpgAR4C-N7ENjocE,João Marcos,1,"Terrible service, I waited for over an hour for the wrong burger to come. I asked for Egg bacon without salad and it came without bacon without cheese, just hamburger bread and egg. Bad experience!",6 months ago
Raízes Nordestinas - Culinária Típica,ChIJLVT1TSD3zpQRktrvuklNuko,Marcia Yoshioka,5,"Great place in Santana to have lunch. The staff is great. The fish I asked had a scale left but that’s ok, it""s still a great restaurant.",2 years ago
Raízes Nordestinas - Culinária Típica,ChIJLVT1TSD3zpQRktrvuklNuko,Viviana Martins,4,"'Raízes nordestinas' is an indisputably affectionate restaurant: the service is kind, the place has a thematic decor without putting too much emphasis on its elements, the ambient music is low and favors going with family, friends or a partner to chat.

The menu is limited, but fulfills the proposal of having typical dishes.

😌🍗🍛 I tried the lasagna (R$39) and my husband tried the free-range chicken with pumpkin (R$39). The chicken was delicious, although I found the quantity small. I didn't leave the restaurant hungry, but I confess that I expected a larger piece of lasagna and that the chicken would come with a larger amount of rice and string beans (side dishes).

In summary: I recommend the place, as the food is good, as well as ordering an appetizer and being prepared to order dessert as well. It's worth it, and with the full meal you'll leave happy and satisfied.",10 months ago
Raízes Nordestinas - Culinária Típica,ChIJLVT1TSD3zpQRktrvuklNuko,Angélica Rosa,5,"I loved the restaurant, great service and very tasty and tasty food. Pleasant environment. And it has great cost x benefit, affordable prices.",a year ago
Raízes Nordestinas - Culinária Típica,ChIJLVT1TSD3zpQRktrvuklNuko,Gus YYZ,5,"I loved the experience, we followed the attendant's recommendation and ordered a family-sized Baião de Dois that arrived in less than 15 minutes, a very well seasoned dish and the ideal size for 3 people.
The environment has a typical northeastern decoration, it is not very spacious but it is comfortable, I believe that on busier days queues can form.
Overall, I recommend.",a year ago
Raízes Nordestinas - Culinária Típica,ChIJLVT1TSD3zpQRktrvuklNuko,Juliana Lopes,5,"I had a great experience with friends when I ordered baião de dois “família” and a portion of fried cassava (which was delicious). We had a beer and ordered the desserts, good too. But an addendum: the tapioca with chocolate and strawberry filling had everything to work if used fresh. Freezing and thawing makes it sticky, too sweet and watery. It damages the image of your dessert. Going again I would steer clear of this dessert. Anyway, all good.",a year ago
Raízes Nordestinas - Culinária Típica,ChIJLVT1TSD3zpQRktrvuklNuko,Monica Aires,5,"What a wonderful place! I recommend 100%

You feel at home, the service is very dear, the place is decorated, the flavor is indisputably wonderful!",9 months ago
Raízes Nordestinas - Culinária Típica,ChIJLVT1TSD3zpQRktrvuklNuko,Sandro Luporini,5,"Impeccable service, nice place, delicious meal.",2 months ago
Raízes Nordestinas - Culinária Típica,ChIJLVT1TSD3zpQRktrvuklNuko,Fellip Julio,5,"We were very well attended by the waiter Sidnei, the dish ordered was Baiao de dois with a starter of Queijo Coalho and Molasses, both delicious and satisfactorily served 2 people. The decoration of the house and the quality of the very relaxed service stand out.

We went on a Friday around 8pm. The Restaurant was practically empty.",4 months ago
BOYS BURGUER,ChIJS0ow_dDzoAARDAbz9PTvJ1c,Dyorges,5,Top,3 years ago
BOYS BURGUER,ChIJS0ow_dDzoAARDAbz9PTvJ1c,Carolina Lima,2,"I'm from BH, passing through the city, and after a Google search I found the place. I was expecting a good sandwich, but I was graced with a long wait, more than an hour and a half, due to internal problems, which unfortunately, I as a customer was only harmed, the sandwich arrived cold, so cold that it was not tasty, I do not recommend it, after all, if I had not contacted you, I would not have been satisfied with the situation.",2 years ago
BOYS BURGUER,ChIJS0ow_dDzoAARDAbz9PTvJ1c,IVETE BARIVIERA,5,Very tasty sandwich perfect service nice place to be ❣️,10 months ago
BOYS BURGUER,ChIJS0ow_dDzoAARDAbz9PTvJ1c,Otávio,4,Good spot and open late.,4 years ago
BOYS BURGUER,ChIJS0ow_dDzoAARDAbz9PTvJ1c,Aline Soares,5,"Very good!!!!!
My husband has already messed with the cafeteria and he understands... keep it up, do it with excellence and you'll go far.",2 years ago
BOYS BURGUER,ChIJS0ow_dDzoAARDAbz9PTvJ1c,Desligado,5,"Best sandwich in town, excellent service and very quick delivery, I recommend it to all of you",3 years ago
BOYS BURGUER,ChIJS0ow_dDzoAARDAbz9PTvJ1c,Diego Santiago,5,"Guys, we have the best handmade in town! With licensed tea maker, pleasant atmosphere, outdoor tables, cozy space, cable TV, and great service!",4 years ago
BOYS BURGUER,ChIJS0ow_dDzoAARDAbz9PTvJ1c,Juliane Silva Damasceno,4,"Sandwich with new ingredients, tasty and the house sauce was very good! Worth the visit!",4 years ago
Bar e Restaurante Avenida,ChIJOxDKZecDzpQRzu_YYUBdOb4,Graciano Antonio,5,Very good,4 years ago
Bar e Restaurante Avenida,ChIJOxDKZecDzpQRzu_YYUBdOb4,Carla Monique,5,"For those looking for a good and cheap BB on the beach 😋😋😋
With excellent service and top flavor, I loved having lunch here",3 months ago
Bar e Restaurante Avenida,ChIJOxDKZecDzpQRzu_YYUBdOb4,Lucas pereira de souza,5,"Buteco RAÍZ, for you elderly, there is the perfect place for you. Beer at a good price, snacks like those with colored eggs, crackling... cracking beer, everything a retiree dreams of... and a bunch of single women go there, are you going to find your second half? it is worth it!!! I don't recommend the lunch box very much but the meat skewers are delicious",4 months ago
Bar e Restaurante Avenida,ChIJOxDKZecDzpQRzu_YYUBdOb4,rodrigo araujo,5,"Ricardinho always treating his customer well, it's worth having a cold one there.",2 months ago
Bar e Restaurante Avenida,ChIJOxDKZecDzpQRzu_YYUBdOb4,zelaia zelao,4,"I've eaten in this place always fresh food, varied mixtures family atmosphere, great service and most important prices accessible to all.
highly recommend",7 months ago
Bar e Restaurante Avenida,ChIJOxDKZecDzpQRzu_YYUBdOb4,Junior Guimarães,5,"Excellent restaurant with great value for money, first class service, always cold beer and quality homemade food.
Owner Ricardo always attentive, I have been a customer for years, I recommend!",9 months ago
Bar e Restaurante Avenida,ChIJOxDKZecDzpQRzu_YYUBdOb4,Carlos Alberto Vasques Pimentel,5,Great service... Excellent food and professionals... Everything at a high level... Family atmosphere and above all respect for the consumer.... Congratulations....,4 years ago
Bar e Restaurante Avenida,ChIJOxDKZecDzpQRzu_YYUBdOb4,valdivino araujo,5,"Great place to have a cold beer and eat snacks, including skewers. The owner Mr. Ricardo is a spectacular host, always looking to treat customers well. I come back.",a year ago
Mineiro Delivery - Diadema,ChIJ_Tr6459FzpQRFOey4KLDeow,Tamirys Moura,1,"Horrible! I placed an order at 5:35 pm and waited until 7 pm! I got in touch and they told me it was coming, finally it didn't arrive and I canceled the order! If they don't deliver why do they sell? And more .... I just had to let them know that they weren't going to make the delivery that I would have ordered elsewhere !! Absurd",2 months ago
Mineiro Delivery - Diadema,ChIJ_Tr6459FzpQRFOey4KLDeow,Julio Massa,1,"Lack of respect for delivery, I placed an order with a delivery time of 25 to 40 minutes, but after 1:30h the biker contacted me, and I think the person in charge also said that he could not find the address, a strange fact because I always ask for an app and I never had problems, but I sent the location in real time but the delivery is still going on, in short, I was on a day off where I was going to have a happyhouer with friends and I asked for 2 hours waiting for something that did not come. I do not indicate because they do not fulfill the agreement in addition to the inconvenience and stress generated.",6 months ago
Mineiro Delivery - Diadema,ChIJ_Tr6459FzpQRFOey4KLDeow,Jose Maria,4,"Delicious food, great service for withdrawal, very kind staff.
But I found the food too salty, I hope it's just today, because I liked the place.

(Note: I'm from Minas Gerais)",5 months ago
Mineiro Delivery - Diadema,ChIJ_Tr6459FzpQRFOey4KLDeow,acaveirasorri,1,"Weak! Tropeiro without pork rinds and with rice... it looks more like a stir-fry that is sold on the BR381. I spent the end of the year in BH MG and I speak with authority... well, those who know Minas Gerais cuisine will be disappointed. Good part is the service and network structure!",4 years ago
Mineiro Delivery - Diadema,ChIJ_Tr6459FzpQRFOey4KLDeow,Danilo De Sousa Sousa,5,"With me delicious, it arrived very warm and frequents I loved it",4 months ago
Mineiro Delivery - Diadema,ChIJ_Tr6459FzpQRFOey4KLDeow,Lucas Rizzi,1,"I placed an order through ifood and, after more than two hours of waiting, the store canceled without giving any explanations, and the order was already on its way. Two hours waiting for nothing. If the food is up to the level of service, god forbid.",a year ago
Mineiro Delivery - Diadema,ChIJ_Tr6459FzpQRFOey4KLDeow,Fernando Henrique,1,"I've already placed several orders in Minas Gerais, and lately they've been sending them in a 700g box. They've been sending 500g of rice alone.",11 months ago
Mineiro Delivery - Diadema,ChIJ_Tr6459FzpQRFOey4KLDeow,Luciana Pires,1,"I had diarrhea after I ate the Bolognese, it's horrible, everything sticks together,
, I was disappointed.",8 months ago
Imperial Homemade Cakes,ChIJQRFkjOVazpQRQKj2RHBhb9k,ana paula,5,"Wonderful cakes, not to be missed. Red velvet cake is great",2 months ago
Imperial Homemade Cakes,ChIJQRFkjOVazpQRQKj2RHBhb9k,Eduardo hc,1,"I went to buy a cake at the Diederichsen unit, when a fly landed on top of the cake.
The woman just put it aside and I got another flavor.
The woman should have discarded the cake instead of putting it aside , to put it in the window again , they lost a customer with that kind of attitude , who can guarantee me that the cake I took did not happen the same , this is a lack of hygiene and respect for the consumer.",3 years ago
Imperial Homemade Cakes,ChIJQRFkjOVazpQRQKj2RHBhb9k,Marcia Mascarenhas de Santana,5,"I ordered the 18th birthday cake for my daughter , the cake was my gift to her , and thanks to this excellent work by Imperal , my daughter loved the cake , the guests praised it and even took it home , delicious and with a very well done final finish ! Very satisfied ! And the best I got all this satisfaction paying an affordable price!",4 years ago
Imperial Homemade Cakes,ChIJQRFkjOVazpQRQKj2RHBhb9k,Ricardo Dorlitz,5,Tasty cakes from the simplest to the most elaborate. The pies are also wonderful. Fair price. I became a fan!,4 years ago
Imperial Homemade Cakes,ChIJQRFkjOVazpQRQKj2RHBhb9k,Jeison Dück,5,Excelent reception! The sellers were extremely attentive from ordering to delivery. The cake was too tasty! Met expectations! I recommend!,3 years ago
Imperial Homemade Cakes,ChIJQRFkjOVazpQRQKj2RHBhb9k,Doris Markowitsch,5,"Guys, the strawberry brigadeiro cake is fantastic, it tastes like I want more, I just got another customer rsss",4 years ago
Imperial Homemade Cakes,ChIJQRFkjOVazpQRQKj2RHBhb9k,Carolina Almeida,5,"The prestige cake was a delight, it was a huge success on the birthday. I already indicated to everyone 😋😁",4 years ago
Imperial Homemade Cakes,ChIJQRFkjOVazpQRQKj2RHBhb9k,Keylogguer,5,"Their cake has a very good price for the quality!
I recommend.",2 years ago
Hopper's Centro,ChIJFd1_21hD65QR2gUR2O0ciUU,Joao Augusto de Medeiros,5,"Wow! Hopper""s is a pub with lots of chopp taps and some burgers. The palce brings you to an European environment with the warm weather from Londrina. The staff are amazing, very sympathetic, with ongoing conversation to present all different beers. They have an artisan burger complemented with a bacon jam taht""s outstanding!",4 years ago
Hopper's Centro,ChIJFd1_21hD65QR2gUR2O0ciUU,PATRICK SILVEIRA,5,"Very nice food/beverage and service.
I highly recommend it!",a year ago
Hopper's Centro,ChIJFd1_21hD65QR2gUR2O0ciUU,João Barroso,5,Show top,4 years ago
Hopper's Centro,ChIJFd1_21hD65QR2gUR2O0ciUU,Paulo Barbetta,5,This is great!,5 years ago
Hopper's Centro,ChIJFd1_21hD65QR2gUR2O0ciUU,Igor Jose Oliveira,5,Top,4 years ago
Hopper's Centro,ChIJFd1_21hD65QR2gUR2O0ciUU,Leandro Dyass,5,Top,4 years ago
Hopper's Centro,ChIJFd1_21hD65QR2gUR2O0ciUU,Sidi Pavi,5,Top,5 years ago
Hopper's Centro,ChIJFd1_21hD65QR2gUR2O0ciUU,Anderson Coelho,5,mass hey,6 years ago
La Pasta Gialla,ChIJY3PsVJ1azpQRGdQHFE54LDw,Robson Souza,5,"Food is always good in the restaurant. There""s a cool bar in the same building with some good drink options as well as good appetizers and entrées.",a month ago
La Pasta Gialla,ChIJY3PsVJ1azpQRGdQHFE54LDw,João Gabriel Boesso,3,"It""s good but a little bit expensive for what you get.",4 years ago
La Pasta Gialla,ChIJY3PsVJ1azpQRGdQHFE54LDw,Frederick Johnny Munn,5,"Very good, delicious food",5 years ago
La Pasta Gialla,ChIJY3PsVJ1azpQRGdQHFE54LDw,Eduardo de Arruda,5,Paste top,4 years ago
La Pasta Gialla,ChIJY3PsVJ1azpQRGdQHFE54LDw,Joserubens Domingues,3,Ok,3 years ago
La Pasta Gialla,ChIJY3PsVJ1azpQRGdQHFE54LDw,Luciano Santos,5,Top,4 years ago
La Pasta Gialla,ChIJY3PsVJ1azpQRGdQHFE54LDw,Fabiana Estima,4,,6 years ago
La Pasta Gialla,ChIJY3PsVJ1azpQRGdQHFE54LDw,Priscila Ribeiro,5,"This place is excellent!! Cozy atmosphere and most of the time with few people.
All the dishes I ordered are wonderful, including the Carbonara which is my favorite!
A compliment to Danilo's service.",7 months ago
Ó Nois Lounge Bar,ChIJfWvfrHv5zpQRi80DTcZHzIE,DRIKA F&RRARI,5,"Super cozy atmosphere, impeccable service, various drinks, hookah options and much more... just going to check it out 😁 It's so worth it! All very attentive!
Congratulations and success! God bless you!",9 months ago
Ó Nois Lounge Bar,ChIJfWvfrHv5zpQRi80DTcZHzIE,Artur Urrat,5,"Very good, affordable price, diverse music, I loved it I recommend it",10 months ago
Padaria Brasileira,ChIJbaZYhIdBzpQRJ3Oafmuo9b4,Alberto Collazo,4,"The place is notorious for its 'pao na chapa' and small late.  The 'coxinha' is absolutely the best I""ve ever tried.
The only reason for not being 5 star is due to the shortage of staff.
The ones working there are amazing, fast and really helpful but is noticeable that they should hire more people as when the restaurant floor is near its capacity,  they struggle to keep momentum.
Other than that, flawless in every way",3 years ago
Padaria Brasileira,ChIJbaZYhIdBzpQRJ3Oafmuo9b4,Oliver Hall,5,"I love it here. There is a good selection of different cakes, pastries and other snacks. You can also sit down to eat in the attached restaurant. The sandwiches are delicious.",4 years ago
Padaria Brasileira,ChIJbaZYhIdBzpQRJ3Oafmuo9b4,Fernando Faria,4,"Good quality and good service. Free parking. Not too expensive. Try the salads, all excellent...",6 years ago
Padaria Brasileira,ChIJbaZYhIdBzpQRJ3Oafmuo9b4,Asmaa Khairy,5,It’s always like coming home,a year ago
Padaria Brasileira,ChIJbaZYhIdBzpQRJ3Oafmuo9b4,roger moore,4,Good but could be cheaper,5 years ago
Padaria Brasileira,ChIJbaZYhIdBzpQRJ3Oafmuo9b4,Patricia Magda,5,Top,10 months ago
Padaria Brasileira,ChIJbaZYhIdBzpQRJ3Oafmuo9b4,Silla Silva,5,TOP,a year ago
Padaria Brasileira,ChIJbaZYhIdBzpQRJ3Oafmuo9b4,stefano rossi silva,5,,6 years ago
Kome (Moema),ChIJQekODKxbzpQRCbNJDHm5LAE,Roger,5,"Amazing food, specific dishes made I’ve never seen in any other Japanese restaurants, great environment, and great staff",3 months ago
Kome (Moema),ChIJQekODKxbzpQRCbNJDHm5LAE,Sarrah Spruyt,5,"I wrote a quick review earlier, but I want to correct that. (Not that it said anything wrong, it was also positive)
These people are outstanding!
We came here the first time soon after we saw it opening. They have a tatami area and a normal seating area (do I need to say where my daughter wants to dine???)
It was also our last restaurant before going in quarantine... And our last few delicious caipirinhas.
Yesterday we ordered take-away out of 'saudades' and we were happy like a child on Christmas Eve! We found some nice personal touches in our bag.
Their service has always been personal and outstanding, and in times they need to differentiate even more, they sure know how to live up to the new expectations!
How lucky to have such a pearl just behind our street corner.

Ficamos muito animados quando vimos o restaurante abrindo na esquina e fomos unos dos primeiros a jantar lá no tatami. Mais tarde também foi nossa última noite antes de entrar em quarentena. Ontem de 'saudades' pedimos entrega e ficamos felizes como no dia de natal!!!  A equipe sempre foi incrivelmente amigável, e encontramos algumas coisas extras na nossa bolsa. O sushi também foi muito saboroso! Que sorte temos uma pérola como essa na esquina!",2 years ago
