position,title,place_id,data_id,data_cid,rating,reviews,price,type,address,latitude,longitude,open_state,description,thumbnail
4,McDonald's,ChIJM8JuQz1azpQRmL7Qrr-caz0,0x94ce5a3d436ec233:0x3d6b9cbfaed0be98,4425803405907246744,3.9,5617.0,$$,Fast food restaurant,"Av. José Maria Whitaker, 81 - Jardim Paulista, São Paulo - SP, 04057-000, Brazil",-23.6022928,-46.6503738,Open ⋅ Closes 12 AM,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipMdEwa_uDsCtiBHpCJleD89sd7idXuPieDW78Rm=w189-h92-k-no
5,McDonald's,ChIJxxMxUtlbzpQRirnDRzKQ69Q,0x94ce5bd9523113c7:0xd4eb903247c3b98a,15342515101194500490,4.0,3847.0,$$,Fast food restaurant,"Av. Dr. Ricardo Jafet, 945 - Vila Mariana, São Paulo - SP, 04260-020, Brazil",-23.5848361,-46.6176422,Open ⋅ Closes 5 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipOXDkwP5-oVyLSlWJ9OQ4QNkRFn6NWfe3UHBI3O=w163-h92-k-no
6,McDonald's,ChIJMX0GajqqwZQRW_aHlxJU3T4,0x94c1aa3a6a067d31:0x3edd54129787f65b,4529869239033001563,3.9,5212.0,$$,Fast food restaurant,"Av. Mutinga, s/n - Vila Pirituba, São Paulo - SP, 05154-000, Brazil",-23.4861267,-46.7384971,Open ⋅ Closes 11 PM,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipMVf4xnewbQYhdcqDEQIUu6B1PseD1oy3yXs0Yz=w122-h92-k-no
11,McDonald's,ChIJ02AoCc1ZzpQR6RxOWAcdoJc,0x94ce59cd092860d3:0x97a01d07584e1ce9,10925764613384314089,4.2,3389.0,$$,Fast food restaurant,"Av. Paulista, 2064 - Bela Vista, São Paulo - SP, 01310-928, Brazil",-23.5579957,-46.6590417,Closes soon ⋅ 10 PM ⋅ Opens 10 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipNg9ymk0eImCFfCUzCZIpfeAoCsDJsqIzUqC7UH=w163-h92-k-no
12,McDonald's,ChIJl0r1JqxbzpQRMcP4tPDpR_M,0x94ce5bac26f54a97:0xf347e9f0b4f8c331,17530237294600569649,4.0,10081.0,$$,Fast food restaurant,"Av. Prof. Abraão de Morais, 1180 - Bosque da Saúde, São Paulo - SP, 04123-001, Brazil",-23.6141701,-46.6276436,Open 24 hours,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipNnkyjFXX4kn6dCG1fAetsbbBAnIyZgSwl7TXlh=w163-h92-k-no
13,McDonald's,ChIJjS4noYFZzpQRrYUbCR4cou8,0x94ce5981a1272e8d:0xefa21c1e091b85ad,17267394836619298221,3.9,75.0,$$,Fast food restaurant,"R. Tiers, 184 - Pari, São Paulo - SP, 03009-010, Brazil",-23.5338516,-46.6206833,Closed ⋅ Opens 2 AM Mon,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kWOUV3s8vF_MMNJonT92SA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=116.12807&pitch=0&thumbfov=100
14,McDonald's,ChIJbzVrtilczpQR_TAKFUZzBLk,0x94ce5c29b66b356f:0xb9047346150a30fd,13331907541761405181,3.9,6818.0,$$,Fast food restaurant,"Avenida Regente Feijó, 1739 Piso Tulipa, Loja 52 - Vila Reg. Feijó, São Paulo - SP, 03342-000, Brazil",-23.5620037,-46.5599414,Open ⋅ Closes 12 AM,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipMOPJ9jaHv9O8iPYQk6UZDJ_3o1e_F2takHAO6W=w80-h93-k-no
15,McDonald's,ChIJs_TVoYZZzpQR6ly-wd_3nbk,0x94ce5986a1d5f4b3:0xb99df7dfc1be5cea,13375119008760487146,4.1,4502.0,$$,Fast food restaurant,"R. Domingos de Morais, 719 - Vila Mariana, São Paulo - SP, 04009-001, Brazil",-23.5828686,-46.637928,Open ⋅ Closes 11 PM,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipN7tmwM10svPPN3GF5HjZ_2m0zHo42kySyHwqgS=w122-h92-k-no
17,McDonald's,ChIJN74EQ71mzpQRSJm48Yeii6A,0x94ce66bd4304be37:0xa08ba287f1b89948,11568518772590942536,3.8,15870.0,$$,Fast food restaurant,"Av. Jacu-Pêssego, 5500 - Itaquera, São Paulo - SP, 08260-005, Brazil",-23.5406697,-46.4499446,Open 24 hours,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipPmK_iecs5EKTG40MwIqCkP-zwlfLfYA3uDYTaH=w163-h92-k-no
18,McDonald's,ChIJARFf05RezpQRW0x4Q9_0TWc,0x94ce5e94d35f1101:0x674df4df43784c5b,7443874998860139611,4.2,10023.0,$$,Fast food restaurant,"R. Serra de Bragança, 395 - Tatuape, São Paulo - SP, 03318-000, Brazil",-23.545442,-46.5713475,Open 24 hours,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipMJFobJ0b5Tiq-X1Cviw2Hjo6dkd4Z6PJDRbBJq=w163-h92-k-no
19,McDonald's,ChIJ40KLXL1QzpQRcOYLVl3AnzA,0x94ce50bd5c8b42e3:0x309fc05d560be670,3503730542225647216,4.2,4499.0,$$,Fast food restaurant,"Av. Adolfo Pinheiro, 2610 - Santo Amaro, São Paulo - SP, 04734-004, Brazil",-23.6323739,-46.6914462,Open now,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipMIXSfn_nAgXQ2VNy1jFfO0Tgb1LYvqNXdUzcVz=w80-h142-k-no
20,McDonald's,ChIJW9SYPDVYzpQRisfIvMYEuy4,0x94ce58353c98d45b:0x2ebb04c6bcc8c78a,3367290398006888330,4.0,1481.0,$$,Fast food restaurant,"R. Frei Caneca, 569 - Bela Vista, São Paulo - SP, 01307-001, Brazil",-23.554083,-46.6526427,Closes soon ⋅ 10 PM ⋅ Opens 12 PM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipPDwBxPR4QevBANEKBvWCD2A6H1RBozyyMfbvGt=w122-h92-k-no
1,McDonald's,ChIJywoq03dZzpQRpVgEByQ0h_Q,0x94ce5977d32a0acb:0xf4873424070458a5,17620109396451547301,3.7,5039.0,$$,Fast food restaurant,"Av. da Aclimação, 879 - Aclimação, São Paulo - SP, 01531-001, Brazil",-23.5731621,-46.6313914,Open ⋅ Closes 4 AM,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipNC3SUzWzkyQJdaHtKWO5IV_sIXr5sr6kKyjeA3=w80-h106-k-no
2,McDonald's,ChIJPaIYlFRYzpQRVhCjyJ9VgyY,0x94ce58549418a23d:0x2683559fc8a31056,2775155940144648278,4.0,3906.0,$$,Fast food restaurant,"R. São Bento, 215 - Centro Histórico de São Paulo, São Paulo - SP, 01011-000, Brazil",-23.5471375,-46.6358618,Closed ⋅ Opens 8 AM Mon,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipN0oALDVNc5YH-r6zOtn3FiFdMegloL9-3iWypr=w163-h92-k-no
3,McDonald's,ChIJ5wL-yMCEwJQRmIwOpaEE7kM,0x94c084c0c8fe02e7:0x43ee04a1a50e8c98,4894854937303747736,4.1,1996.0,$$,Fast food restaurant,"Av. Ibirapuera, 3103 SUC 26 e 48, Indianópolis, São Paulo - SP, 04029-902, Brazil",-23.6105294,-46.6660021,Open ⋅ Closes 11 PM,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipObVZ9iFfLwC9Xa9LO9usNtn5QKj7JYTVssi5hi=w163-h92-k-no
4,McDonald's,ChIJda9CebJRzpQR1jCOu0VtXSs,0x94ce51b27942af75:0x2b5d6d45bb8e30d6,3124773862731821270,4.1,337.0,$$,Fast food restaurant,"Av. das Nações Unidas, 4777 - lojas 411/412 - Pinheiros, São Paulo - SP, 05477-000, Brazil",-23.5919577,-46.6915841,Closes soon ⋅ 10 PM ⋅ Opens 10 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipPB200h9m07dReuBV4Rqfg1sSVZ8-k4c8VMIuk-=w122-h92-k-no
5,McDonald's,ChIJGZDl0Hv4zpQRKJmdONaGrCo,0x94cef87bd0e59019:0x2aac86d6389d9928,3074980900218181928,3.8,2411.0,$$,Fast food restaurant,"Centro de Conveniência Lapa, R. Tito, 1053 / 1087 - Loja 18 - Vila Romana, São Paulo - SP, 05051-001, Brazil",-23.5284786,-46.7024299,Open ⋅ Closes 11 PM,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipMYAvx_UFrvMHZyIMhdh-U0B1kfSbp90HUPk1DO=w80-h142-k-no
6,McDonald's,ChIJVxZrcZRZzpQRKqAHQB4dtyM,0x94ce5994716b1657:0x23b71d1e4007a02a,2573557727825993770,3.9,102.0,$$,Fast food restaurant,"Rua Hannemann Restaurante 01 Piso, Canindé, São Paulo - SP, 03031-000, Brazil",-23.531634,-46.6202845,Closed ⋅ Opens 2 AM Mon,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipP4RidquEQlRfJuGm8e2v6qSnkqxU9Y8vEMGCWo=w163-h92-k-no
7,McDonald's,ChIJBSuJpsZYzpQR18dKw3e2RVU,0x94ce58c6a6892b05:0x5545b677c34ac7d7,6144517892110731223,4.0,14161.0,$$,Fast food restaurant,"Rua Paulo Andrighetti, s/nº - Pari, São Paulo - SP, 03022-000, Brazil",-23.5241428,-46.6070294,Open 24 hours,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipORv7VY0wAaVhebzoPpfgLar_kaqLaqeBt1wDA=w122-h92-k-no
8,McDonald's,ChIJUcVW0u9EzpQRfKZ2uaa6wfk,0x94ce44efd256c551:0xf9c1baa6b976a67c,17996870811188110972,4.2,7994.0,$$,Fast food restaurant,"Av. Fábio Eduardo Ramos Esquivel, 620 - Centro, Diadema - SP, 09920-570, Brazil",-23.6857744,-46.6198139,Open ⋅ Closes 12 AM,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipOS0RxxmWxcwq4rBxqnYqV3HVyoXg9LWe9h7sFH=w80-h106-k-no
9,McDonald's,ChIJGx7aFHtfzpQR8mKNtpJxWUU,0x94ce5f7b14da1e1b:0x45597192b68d62f2,4997150136486159090,4.2,2490.0,$$,Fast food restaurant,"Av. Salim Farah Maluf, 1991 - Tatuapé, São Paulo - SP, 03076-000, Brazil",-23.5464689,-46.5790973,Closed ⋅ Opens 11 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipMlqDYw1rwOyeKuhfDZ_rdsR_n7o1KJ-X4QgfGy=w122-h92-k-no
12,McDonald's,ChIJK6qJ-CD2zpQR7KbJ6OuuiRU,0x94cef620f889aa2b:0x1589aeebe8c9a6ec,1551963874851923692,4.0,10257.0,$$,Fast food restaurant,"Av. Gen. Ataliba Leonel, 1438 - Santana, São Paulo - SP, 02033-000, Brazil",-23.5016582,-46.6150186,Open 24 hours,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipO5767vTi70Zy2OguFMKVE_77W3EWUSFzyTO8FJ=w122-h92-k-no
13,McDonald's,ChIJBQW0u8tZzpQRc23InozQkmw,0x94ce59cbbbb40505:0x6c92d08c9ec86d73,7823544805073907059,4.3,634.0,$$,Fast food restaurant,"Ladeira Porto Geral, 65 - Centro Histórico de São Paulo, São Paulo - SP, 01022-000, Brazil",-23.5446241,-46.6333093,Closed ⋅ Opens 7 AM Mon,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipOeazrkd4Vsa6w3h5xI290HP1IcKT7t7VozT61X=w122-h92-k-no
14,McDonald's,ChIJtX347EFezpQRBUFS4VQSs8A,0x94ce5e41ecf87db5:0xc0b31254e1524105,13885462231880188165,3.9,11291.0,$$,Fast food restaurant,"Av. Conde de Frontin, 2200 - Tatuapé, São Paulo - SP, 03501-000, Brazil",-23.5328107,-46.5361119,Open 24 hours,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipNxDrXO-Hrr46tRTba2MYXupvNngA-O5Sc0JAfN=w122-h92-k-no
15,McDonald's,ChIJl4G4xGlXzpQRerCW2djcGwY,0x94ce5769c4b88197:0x61bdcd8d996b07a,440188212520333434,4.2,2234.0,$$,Fast food restaurant,"Av. Brg. Faria Lima, 1721 - Jardim Paulistano, São Paulo - SP, 01452-001, Brazil",-23.5723939,-46.6896046,Closed ⋅ Opens 8 AM Mon,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipP4OSXV6WoxGIV3T_A4qm2FwmuSXjZ6xcRDTwAi=w163-h92-k-no
16,McDonald's,ChIJc69WUcNQzpQRsKgMQ0_uuio,0x94ce50c35156af73:0x2abaee4f430ca8b0,3079035319455885488,4.1,4853.0,$$,Fast food restaurant,"Rua Roque Petroni Júnior, 1089 LUC 05 L, Jardim das Acacias, São Paulo - SP, 04707-000, Brazil",-23.6226708,-46.698664,Open ⋅ Closes 11 PM,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipPfd4XLuH81liqOWQ1MqoA3bjEUKlOOuDLuNsn9=w122-h92-k-no
17,McDonald's,ChIJP7EC3whYzpQRMW3kV_KzQ_o,0x94ce5808df02b13f:0xfa43b3f257e46d31,18033455186359643441,3.4,340.0,$$,Fast food restaurant,"R. James Holland, 668 - Pacaembu, São Paulo - SP, 01138-000, Brazil",-23.5218829,-46.6575173,Closes soon ⋅ 10 PM ⋅ Opens 10 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipO8_ZOSsiSW7VpNLk9Qjwvh4rom998IMlGGzHpW=w163-h92-k-no
18,McDonald's,ChIJs0-augFXzpQRWiI0lUzBuC0,0x94ce5701ba9a4fb3:0x2db8c14c9534225a,3294595662086414938,4.0,4979.0,$$,Fast food restaurant,"Av. Prof. Francisco Morato, 555 - Butantã, São Paulo - SP, 05513-000, Brazil",-23.5765625,-46.7072722,Open ⋅ Closes 5 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipP1HYshFrsCTsrBCJ-t3gWCC7FB84HEvOAjAfH8=w122-h92-k-no
20,McDonald's,ChIJGy3M3t5ZzpQR2RLptTdahZs,0x94ce59dedecc2d1b:0x9b855a37b5e912d9,11206462443102999257,4.3,306.0,$$,Fast food restaurant,"R. Rodrigues dos Santos, 91 Espaço Comercial 01 - Piso 01, Brás, São Paulo - SP, 03009-010, Brazil",-23.5391266,-46.6208676,Closed ⋅ Opens 2 AM Tue,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipOrBwuGZIKm146BwWCw-mZ0pA1daVQ6ilhKa7Bo=w80-h142-k-no
1,McDonald's,ChIJO1yCt9kkx5QRfu6zScJ-NcA,0x94c724d9b7825c3b:0xc0357ec249b3ee7e,13850115601973112446,4.0,637.0,$$,Fast food restaurant,"Rua das Olimpíadas, 360 Loja de Uso Comercial (LUC), 504 - Piso 4, Vila Olímpia, São Paulo - SP, 04551-000, Brazil",-23.5952979,-46.6866818,Closes soon ⋅ 10 PM ⋅ Opens 11 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipO-_JBbn2nPNOalmfSJ0iGonJTVqzXiWQs82hTj=w163-h92-k-no
2,McDonald's,ChIJrfWN3cxQzpQRnuOC0vMcDEI,0x94ce50ccdd8df5ad:0x420c1cf3d282e39e,4759210739758195614,4.1,1072.0,$$,Fast food restaurant,"Av. das Nações Unidas, 12551 - Pinheiros, São Paulo - SP, 04578-000, Brazil",-23.6089095,-46.6968287,Closed ⋅ Opens 12 PM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipPFp6PkNpe6IOn_0OtnK1hZJLsWWL_XVdsGWlyV=w122-h92-k-no
4,McDonald's,ChIJ06yXIwj4zpQRmsFOOG-S3rM,0x94cef8082397acd3:0xb3de926f384ec19a,12960957784002576794,4.1,5204.0,$$,Fast food restaurant,"Drive Thru - Bourbon Shopping, Av. Francisco Matarazzo, 1899 - Água Branca, São Paulo - SP, 05005-900, Brazil",-23.525953,-46.6816334,Open ⋅ Closes 3 AM,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipNgroGF2CDURhVlc0dlv9WGHLhLfvwHCSSIpa6O=w122-h92-k-no
5,McDonald's,ChIJhdLTckViwJQROgg9WS4P5ng,0x94c0624572d3d285:0x78e60f2e593d083a,8711667220934887482,4.1,6285.0,$$,Fast food restaurant,"Av. Rebouças, 3970 - 3º piso - Pinheiros, São Paulo - SP, 05402-918, Brazil",-23.5725778,-46.6956962,Closes soon ⋅ 10 PM ⋅ Opens 10 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipN8YJMXUtsT_fdn34E_7sdlfjktKLotJ6kuRCwx=w122-h92-k-no
6,McDonald's,ChIJCwe83edazpQRE3rFe7DLPd8,0x94ce5ae7ddbc070b:0xdf3dcbb07bc57a13,16086237402888501779,3.9,5965.0,$$,Fast food restaurant,"Av. Eng. Armando de Arruda Pereira, 1065 - Jabaquara, São Paulo - SP, 04309-010, Brazil",-23.6367201,-46.6409521,Closes soon ⋅ 10 PM ⋅ Opens 11 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipMpz8oFYxfuGNKsLhsPpsKSPD1kF183fxj5ab-B=w163-h92-k-no
7,McDonald's,ChIJJyaqP-FYzpQRRoDL--K_dJ4,0x94ce58e13faa2627:0x9e74bfe2fbcb8046,11417961936898981958,3.9,3328.0,$$,Fast food restaurant,"R. Maria Marcolina, 440/442 - Brás, São Paulo - SP, 03011-000, Brazil",-23.5380911,-46.6160398,Closed ⋅ Opens 8 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipNu-fl5Rl0yPPMPFHTf8_F1S-_qbaAAxEJGR-N_=w80-h106-k-no
9,McDonald's,ChIJRwdrrJGwwJQRn3YqujNGBLw,0x94c0b091ac6b0747:0xbc044633ba2a769f,13548030767017916063,4.1,3684.0,$$,Fast food restaurant,"Rua Catão, 72 Loja A-01/Térrea, Vila Romana, São Paulo - SP, 05049-901, Brazil",-23.5208404,-46.7008514,Closes soon ⋅ 10 PM ⋅ Opens 10 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipMTtjZHfmip73lqiqB1AI8y6AnITIE7iaCxldb9=w122-h92-k-no
10,McDonald's,ChIJI0zdpBFlzpQRWmgvlGB3Pr4,0x94ce6511a4dd4c23:0xbe3e7760942f685a,13708525572449069146,4.5,5465.0,$$,Fast food restaurant,"Av. Dom Pedro II, 33 - Vila Romanopolis, Ferraz de Vasconcelos - SP, 08500-400, Brazil",-23.5429986,-46.3693244,Closes soon ⋅ 10 PM ⋅ Opens 11 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipOOi6PNJxVGHD7NPcgZqkgSv2mXvhtv4tH9_bZW=w122-h92-k-no
11,McDonald's,ChIJz3URr2b4zpQRiFZVfIJwppI,0x94cef866af1175cf:0x92a670827c555688,10567257281405474440,4.1,4119.0,$$,Fast food restaurant,"R. Doze de Outubro, 128/132 - Lapa, São Paulo - SP, 05073-000, Brazil",-23.5193037,-46.7038505,Closes soon ⋅ 10 PM ⋅ Opens 10 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipO5eTPeXgp31dvZusOE9WA-SSF73fF-1YKrr9Ib=w122-h92-k-no
12,McDonald's,ChIJe4I4VRFbzpQRzg3eItvVD4Y,0x94ce5b115538827b:0x860fd5db22de0dce,9660174862892535246,4.3,822.0,$$,Fast food restaurant,"Av. Ibirapuera, 2645 - Moema, São Paulo - SP, 14029-200, Brazil",-23.6067469,-46.6647628,Open ⋅ Closes 11:30 PM,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipPZAj2b97Y67aHH0jkPFgov1lTj_918ucfSS0XB=w125-h92-k-no
13,McDonald's,ChIJpScFnNJZzpQR25dRlb4krX4,0x94ce59d29c0527a5:0x7ead24be955197db,9127992420717402075,4.2,3385.0,$$,Fast food restaurant,"R. Augusta, 1856 - Cerqueira César, São Paulo - SP, 01412-000, Brazil",-23.5588305,-46.661238,Closes soon ⋅ 10 PM ⋅ Opens 1 PM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipMuHzztWAI402u84K9WzixK_x1o1RItv00rHmzh=w122-h92-k-no
15,McDonald's,ChIJ4fNM76pRzpQR0a9AICuSyPY,0x94ce51aaef4cf3e1:0xf6c8922b2040afd1,17782623842594762705,4.2,4103.0,$$,Fast food restaurant,"Santo Amaro, São Paulo - SP, 04752-005, Brazil",-23.6531813,-46.7097923,Closes soon ⋅ 10 PM ⋅ Opens 12 PM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipNkBQb70mznOSdWwhH7aUAp3pVn6C7MkBDkBeZu=w80-h106-k-no
16,McDonald's,ChIJ08Ia5GBezpQRkbSSGsV_3yk,0x94ce5e60e41ac2d3:0x29df7fc51a92b491,3017270759892628625,4.1,4648.0,$$,Fast food restaurant,"Av. Conselheiro Carrão, 700 - lojas 11/12 - Vila Carrao, São Paulo - SP, 03317-001, Brazil",-23.5404169,-46.5515307,Open ⋅ Closes 2 AM,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipM1qkN1NZF6_Ti8q4fyZp2DuigF-KtX8twPirXP=w163-h92-k-no
17,McDonald's,ChIJvzV_5G5nzpQRhvXxcJ9Q_5g,0x94ce676ee47f35bf:0x98ff509f70f1f586,11024619058551190918,4.0,6864.0,$$,Fast food restaurant,"Arco FF9, Av. Aricanduva, 5555 - Vila Matilde, São Paulo - SP, 03527-000, Brazil",-23.5664232,-46.5039495,Open ⋅ Closes 11 PM,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipMATKb8i_1PZzLVPdUFsumea9IxuyHrBgVZhA-Z=w175-h92-k-no
18,McDonald's,ChIJbbohXmhRzpQR7937AaIXfUI,0x94ce51685e21ba6d:0x427d17a201fbddef,4791011563177500143,4.1,4550.0,$$,Fast food restaurant,"Esquina com a, Estrada de Itapecerica, 45, R. Gonçalo Pinto, 12 - e 47 - Vila das Belezas, São Paulo - SP, 05835-001, Brazil",-23.6432017,-46.7365328,Open ⋅ Closes 5 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipNu762mwvky0dmD93esefw2RjbI1-gYj7BYzMt-=w122-h92-k-no
19,McDonald's,ChIJ4-7T1pdZzpQRBygOOF3cBdA,0x94ce5997d6d3eee3:0xd005dc5d380e2807,14989629227703085063,4.1,3308.0,$$,Fast food restaurant,"R. Treze de Maio, 1947 - Bela Vista, São Paulo - SP, 01361-900, Brazil",-23.5707826,-46.6432206,Closes soon ⋅ 10 PM ⋅ Opens 11 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipMmgHUkJoUdVX_Sj4VbURNJ0Qfi3PiJrYvppFKa=w163-h92-k-no
20,McDonald's,ChIJg_v2NVBezpQRq6iFl1fJ-G0,0x94ce5e5035f6fb83:0x6df8c9579785a8ab,7924304922399844523,4.1,2077.0,$$,Fast food restaurant,"R. Dr. João Ribeiro, 304 - Luc nº 2147, 2º piso - Penha de França, São Paulo - SP, 03634-000, Brazil",-23.524572,-46.5473032,Open ⋅ Closes 11 PM,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipPhQDW7fByIOyAxjrfI0ooTwSAEyDaxnWeMW-tY=w80-h106-k-no
1,McDonald's,ChIJJ7HKagRczpQROd5_uah5C4s,0x94ce5c046acab127:0x8b0b79a8b97fde39,10019235561589431865,3.9,6459.0,$$,Fast food restaurant,"Av. Paes de Barros, 2880 - Parque da Mooca, São Paulo - SP, 03149-000, Brazil",-23.5759849,-46.5875634,Open ⋅ Closes 11 PM,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipNd5RYCuswUcpAK6XGlWS7eW2aST3vHZjK2cozd=w122-h92-k-no
2,McDonald's,ChIJSY70-ZRbzpQRoBYjWzKSCTM,0x94ce5b94f9f48e49:0x330992325b2316a0,3677631315699766944,3.9,7730.0,$$,Fast food restaurant,"Av. Nazaré, 1.674 - Ipiranga, São Paulo - SP, 04262-200, Brazil",-23.5989668,-46.6099385,Open ⋅ Closes 5 AM Sun,"Iconic fast-food burger & fries chain. Classic, long-running fast-food chain known for its burgers & fries.",https://lh5.googleusercontent.com/p/AF1QipO8Rn7RIJAhOCc14jt2QguIjkM5wip06RwsVbMb=w122-h92-k-no
