ID,idEstabelecimento,Nota,Data,Texto,PolaridadeValor,PolaridadeTexto
3392,ChIJwc9Vx-NXzpQR9zDssRuDvzs,5,4 months ago,"Great option for lunch here in the Braz Leme region. The Buffet is very varied with good options for salad, meat, brown rice and beans. The environment is big and cozy. And don't forget the coffee and sweet pastries on the way out, sensational!",0.3833333333333333,Positivo
3393,ChIJwc9Vx-NXzpQR9zDssRuDvzs,5,2 months ago,"It used to be really good.
Little variety and very expensive food for what it offers.
I do not recommend !",-0.003125,Negativo
3394,ChIJwc9Vx-NXzpQR9zDssRuDvzs,5,a month ago,"Excellent service wonderful food I love the owners, good people, simple, and spectacular",0.6333333333333334,Positivo
3395,ChIJwc9Vx-NXzpQR9zDssRuDvzs,5,2 months ago,"Very good food, great service and simple but welcoming place",0.57,Positivo
3396,ChIJwc9Vx-NXzpQR9zDssRuDvzs,5,a month ago,Good food and good service,0.7,Positivo
3397,ChIJwc9Vx-NXzpQR9zDssRuDvzs,4,5 months ago,"Great service, very tasty and cheap full lunch for the amount of food that comes. I recommend",0.4375,Positivo
3398,ChIJU4b7UqtZzpQRTGccgq_JJWQ,5,3 years ago,"Very good place to have meals, varied food, salads and fruits, very tasty, with a fair price, I recommend it!",0.6616666666666666,Positivo
3399,ChIJU4b7UqtZzpQRTGccgq_JJWQ,5,6 years ago,"Bad service, a woman who doesn't know how to answer, absurdly expensive, very full of little things, not for truck drivers but for politicians and tycoons who earn well, lunch box is absurd on average sold at a great price, weak very weak, no no way will i stop there anymore",-0.1827777777777777,Negativo
3400,ChIJU4b7UqtZzpQRTGccgq_JJWQ,5,6 years ago,Congratulations and the first time I had lunch there but it was very good I'm a carter and I had lunch at several places there it was one of the best many options for a mix and good seasoning thank you to and the price is very good,0.6100000000000001,Positivo
3401,ChIJU4b7UqtZzpQRTGccgq_JJWQ,2,2 months ago,Great service! Delicious food!,1.0,Positivo
3402,ChIJU4b7UqtZzpQRTGccgq_JJWQ,5,3 months ago,Well seasoned food great service,0.525,Positivo
3403,ChIJU4b7UqtZzpQRTGccgq_JJWQ,5,4 months ago,"Very good food, great service and simple but welcoming place",0.57,Positivo
3404,ChIJU4b7UqtZzpQRTGccgq_JJWQ,5,3 months ago,Good food and good service,0.7,Positivo
3405,ChIJU4b7UqtZzpQRTGccgq_JJWQ,4,2 months ago,"Great service, very tasty and cheap full lunch for the amount of food that comes. I recommend",0.4375,Positivo
3406,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,5,3 years ago,"Very good place to have meals, varied food, salads and fruits, very tasty, with a fair price, I recommend it!",0.6616666666666666,Positivo
3407,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,4,a year ago,"Bad service, a woman who doesn't know how to answer, absurdly expensive, very full of little things, not for truck drivers but for politicians and tycoons who earn well, lunch box is absurd on average sold at a great price, weak very weak, no no way will i stop there anymore",-0.1827777777777777,Negativo
3408,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,5,3 years ago,Congratulations and the first time I had lunch there but it was very good I'm a carter and I had lunch at several places there it was one of the best many options for a mix and good seasoning thank you to and the price is very good,0.6100000000000001,Positivo
3409,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,5,7 months ago,Great service! Delicious food!,1.0,Positivo
3410,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,5,11 months ago,Well seasoned food great service,0.525,Positivo
3411,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,5,4 years ago,"Its a good restaurant, home made style off cooking!Lots of options of plates and fish, salads and options for 2 people!Good service and taste food.prices for the region can be a little bit to high, the neighborhood has lots and lots of options for the price range this restaurant is offering! Good option if you want to try a new place!",0.4304924242424242,Positivo
3412,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,4,3 years ago,"My order was a steak parmigiana. It was very good, and the service was good too. Honestly, this restaurant deserves more recognition for its work.",0.6775,Positivo
3413,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,5,3 years ago,"One of the great surprises in SP,
Wonderful food, the fish was incredible, mush and cold beer!
Saturday night with live music, voice and guitar style! With a great repertoire of rock and MPB! Loved it and will be back!
*We recently returned and live music is not the rule, it is worth confirming in advance!",0.393801652892562,Positivo
3414,ChIJseE6a4RXzpQR71XUkr1Gipc,5,4 years ago,I recommend the food is good the beans are even more delicious ☝🏽👏🏻👏🏻👏🏻✌🏻✌🏻,0.7333333333333334,Positivo
3415,ChIJseE6a4RXzpQR71XUkr1Gipc,1,a year ago,"The food is very good.
Generally , I usually order at home.",0.3299999999999999,Positivo
3416,ChIJseE6a4RXzpQR71XUkr1Gipc,1,4 months ago,"Simple place with fish options and moqueca every Friday, close to the theaters of Bixiga. Great prices and service",0.4,Positivo
3417,ChIJseE6a4RXzpQR71XUkr1Gipc,3,a month ago,I really enjoyed the fried tilapia with baião. Very tasty freshly prepared food but it takes a long time for the order to arrive at the table and the day I went there was only one person serving the entire room. The service left something to be desired,0.1357142857142857,Positivo
3418,ChIJseE6a4RXzpQR71XUkr1Gipc,4,4 years ago,"The service is excellent, just not better than the taste of the products. I gave three kings cakes as a gift, everyone loved them",0.4833333333333333,Positivo
3419,ChIJseE6a4RXzpQR71XUkr1Gipc,5,a year ago,"Cozy place, 1000 service and delicious sweets !!!",0.4,Positivo
3420,ChIJseE6a4RXzpQR71XUkr1Gipc,1,a year ago,Delicate sweets made to perfection,-0.3,Negativo
3421,ChIJseE6a4RXzpQR71XUkr1Gipc,2,a year ago,Delicious pies and teas!,1.0,Positivo
3422,ChIJG4wc-ldIAQcRfV8qt4__BUs,5,3 years ago,"Brazilian music of the best quality. In addition to the fixed attractions, incredible musicians arrive throughout the night and give you a piece of cake. Sensational!
Small and cozy place, facilitates the conversation between tables - the conversation rolls nicely.
Oh! Try the banana caipirinha! Delicious!",0.5401041666666666,Positivo
3423,ChIJG4wc-ldIAQcRfV8qt4__BUs,4,3 years ago,"A delight the mocotó. Good music, good service.",0.7,Positivo
3424,ChIJG4wc-ldIAQcRfV8qt4__BUs,5,10 months ago,"Absolutely amazing place in every aspect: quality live music, always delicious, great food and a simple and cozy atmosphere, where everyone's friendliness reigns. And the price, very fair. At the moment, I don't know of any better place...",0.4682954545454545,Positivo
3425,ChIJG4wc-ldIAQcRfV8qt4__BUs,5,a year ago,"Very cool bar. With live samba and the famous banana caipirinha!! 🍹

I've been 3 times. Always very nice, always very well attended!",0.4805227272727272,Positivo
3426,ChIJG4wc-ldIAQcRfV8qt4__BUs,5,4 years ago,Bar with good live music and tasty food and snacks. The bar is small but cozy.,0.096590909090909,Positivo
3427,ChIJG4wc-ldIAQcRfV8qt4__BUs,5,3 years ago,"I loved the experience. Lively atmosphere, live music and the famous banana caipirinha. Worth the experience!",0.3695454545454545,Positivo
3428,ChIJG4wc-ldIAQcRfV8qt4__BUs,5,3 years ago,Quality root samba and very good food! very good environment,0.955,Positivo
3429,ChIJG4wc-ldIAQcRfV8qt4__BUs,5,a year ago,Wonderful place with excellent music. it only has one defect: the size of the place. Other than that great people also frequent the place.,0.4624999999999999,Positivo
3430,ChIJl3C9j7ZbzpQRLy3Ik3FRs3o,5,10 months ago,,,
3431,ChIJl3C9j7ZbzpQRLy3Ik3FRs3o,5,a year ago,,,
3432,ChIJy3emzfD1zpQRNS5KVTllSYo,4,10 months ago,"Quality food, central location",0.0,Neutro
3433,ChIJy3emzfD1zpQRNS5KVTllSYo,5,2 years ago,Top,0.5,Positivo
3434,ChIJy3emzfD1zpQRNS5KVTllSYo,3,3 years ago,Legal,0.2,Positivo
3435,ChIJy3emzfD1zpQRNS5KVTllSYo,5,3 years ago,"The restaurant is quite conventional compared to other establishments in the central region.
It offers the same options as any other location, but its price is still high. Frequented by suits who work there.
The environment is closed and looks run-down and old, with a musty air that is not very attractive.",-0.044054945054945,Negativo
3436,ChIJy3emzfD1zpQRNS5KVTllSYo,5,4 years ago,"Despite the location, since the center of São Paulo is very degraded, and the restaurant is on a street with many closed stores, it is one of the restaurants I like to have lunch when I am in the city center. It has a great buffet of salads and hot dishes. Plenty of variety and good quality dishes. The barbecue and fish buffet is also very good. The service is excellent.",0.406,Positivo
3437,ChIJy3emzfD1zpQRNS5KVTllSYo,5,4 years ago,"Wonderful food, very good meats.
Price is a little high, but the quality and choice of food makes up for it.",0.4706249999999999,Positivo
3438,ChIJy3emzfD1zpQRNS5KVTllSYo,5,3 years ago,"Calm and pleasant place. The buffet could be a little better, but it's good. A good variety of meats.",0.4576388888888889,Positivo
3439,ChIJy3emzfD1zpQRNS5KVTllSYo,5,3 years ago,It was a good experience. The place was pretty full. I ended up queuing to be seated and to pay.,0.4333333333333333,Positivo
3440,ChIJuQo-2VFYzpQReahyg8RHnmY,2,5 years ago,"Chef Manu worked at DOM a few years ago then decided to open her own place focusing on comfort food from Bahia and Minas Gerais, hence the name. Best pão de queijo in brasil, you can also take them frozen to bake at home. Great egg sandwiches, really flavorful and filling food. Favorite time to go is breakfast. Has outdoor seating in the front and upstairs. I usually arrive at 9am when it opens, have some breakfast with the kids and then head to Parque Água Branca to the organic farmers market and to see the animals roam free. It’s become a part of my perfect Saturday. lunch is equally amazing and flavorful. Does not open for dinner.",0.3875,Positivo
3441,ChIJuQo-2VFYzpQReahyg8RHnmY,5,4 years ago,"Chance to check out the local flavor , by day menu",0.0,Neutro
3442,ChIJK40dB1d3uJQRjUb-qWDyZUE,5,6 months ago,"Amazing place, food and staff! ❤️❤️",0.7500000000000001,Positivo
3443,ChIJK40dB1d3uJQRjUb-qWDyZUE,5,2 months ago,Delicious breakfast and really nice place to take time with friends. Thank you!,0.875,Positivo
3444,ChIJK40dB1d3uJQRjUb-qWDyZUE,5,2 months ago,Excelent Brasilian food and great attention. Reservations are highly recommended.,0.48,Positivo
3445,ChIJK40dB1d3uJQRjUb-qWDyZUE,5,a month ago,"Probably the only good thing in São Paulo!
The staff is very helpful and explains the menu for people who doesn""t speak Portuguese.
The food was excellent and prices are for the quality and freshness of food more than exceptable!!!!",0.615,Positivo
3446,ChIJK40dB1d3uJQRjUb-qWDyZUE,5,2 months ago,"Moqueca with shrimp was delicious and refined, but not as rich and authentic as the complete moqueca set in Bahia.  Despite of the carnaval mess, all staff was smiley and attentive.",0.3666666666666667,Positivo
3447,ChIJK40dB1d3uJQRjUb-qWDyZUE,5,10 months ago,"The food was very tasty! The environment is also good. There is room to improve the payment process, and should access ticket.",0.475,Positivo
3448,ChIJK40dB1d3uJQRjUb-qWDyZUE,5,2 months ago,"Several options of cakes to choose. I recommend the carrot cake with melted chocolate coating. Perhaps there might be a line to buy the cakes, but it""s relatively fast to get your turn.",0.1,Positivo
3449,ChIJK40dB1d3uJQRjUb-qWDyZUE,5,5 months ago,"I placed an order for a birthday cake on 03/29 in the morning, I requested that it be delivered to my workplace at 3:00 pm, as we were going to sing happy birthday to a co-worker, the hours went by and the cake did not arrive , around 15:40 I called to find out where the cake was, they informed me that the cake was on its way, that the motoboy had already left ok, I waited a little longer, around 16:20 I called again and he informed me the same thing, the person who was having a birthday would leave at 17:00! I called and sent a message and it always said the same thing, at 16:40 I called asking to speak to the manager, they informed me that she was busy but would call me, the cake arrived at 17:00, no one called me, they simply sent me a message saying sorry it's just that the motoboy had an unforeseen event with a delivery, I ordered the cake at 3:00 pm and they always told me that it was on its way from the beginning, they could tell me that something happened. When the cake arrived it came cracked and leaving the place I sent forums and msg no one answered me. I think the least we expect is an answer! It's not the first time that happens.",0.0534090909090909,Positivo
3450,ChIJAVL-qjtQzpQRw3dB-iTeawA,5,2 years ago,"Terrible service, I placed an order for a celebration and they didn't deliver. I had to cancel the party. It was at the Teodoro Sampaio unit, n° 636, I ordered the chocolate birthday cake and I don't remember the name of the person I spoke to when placing the order, but I spoke to Bianca by phone twice to let her know that the delivery was late and still not resolved. Unfortunate. Do not buy from this place.",-0.6,Negativo
3451,ChIJAVL-qjtQzpQRw3dB-iTeawA,5,5 years ago,"The cakes are always fresh but they do not respect the delivery time, they are almost 1 hour late!
No respect for the customer!",-0.084375,Negativo
3452,ChIJAVL-qjtQzpQRw3dB-iTeawA,5,a year ago,We have an extensive line of cake flavors from the sweetest to some filled and cakes in pots for those who enjoy a piece of cake while walking in the region. Some cakes are by recommendation and others are sold in the store and displayed on the store shelf.,0.2666666666666666,Positivo
3453,ChIJAVL-qjtQzpQRw3dB-iTeawA,5,a year ago,"Grade 10.
Hi good afternoon, I already knew the cake house but I had never bought anything, however, yesterday I passed by the store and ended up going in. I bought a cornmeal and guava cake with you and my God, what an incredible cake, what an incredible combination. You gained a loyal customer with this wonderful cake that I had the pleasure of buying.
The service was a 10 too, the attendant Jovelina who recommended me the cornmeal with guava is very professional and playful at the same time, I propose a raise for that and they can use the value of the cakes I buy every week.
Looking forward to tasting more flavors.",0.5181481481481481,Positivo
3454,ChIJAVL-qjtQzpQRw3dB-iTeawA,5,3 years ago,"Delay in delivery and Cake with low quality taste and appearance. I placed the order at 8:30 am and asked for delivery at 2 pm and they only remembered to deliver the order when I called. Strawberry Cake was dry apparently a little soiled, it was falling apart as the filling was not holding the layers of the cake together. They said the cake would have strawberries on top and what it had was strawberry jam. Horrible appearance.",-0.1256944444444444,Negativo
