title,place_id,rating,reviews,price,type,ZonaSP,address,latitude,longitude,open_state,description,thumbnail,sunday,monday,tuesday,wednesday,thursday,friday,saturday,inicio,fim,aberto_dia_util(%),aberto_final_de_semana(%),madrugada,manha,tarde,noite,inicio_periodo,fim_periodo,dine_in,takeout,delivery,drive_through,Cluster
Outback Steakhouse,ChIJ7bawYzB9mQARoUDd3oj5lIA,4.6,9646.0,2,restaurant,Outro,"Av. Dom Hélder Câmara, 5080 - Cachambi, Rio de Janeiro - RJ, 20771-004, Brazil",-22.8868323,-43.281166,Open ⋅ Closes 11:30 PM,"An Australian-style BBQ chain. A casual, Australian-style BBQ chain that serves a mix of grill food & blooming onions.",https://lh5.googleusercontent.com/p/AF1QipOls-Zn8aLcCymtuIGDpwG5N8gITrAe2kN8AIpo=w163-h92-k-no,1,1,1,1,1,1,1,12.0,23.5,100.0,100.0,0.0,0.0,100.0,76.0,tarde,noite,1,1,0,0,13.0
The Steak Factory,ChIJC56bYPhbzpQRNGH5zqWmJzA,4.1,670.0,5,barbecue restaurant,Leste,"R. Cap. Pacheco e Chaves, 313 - Vila Prudente, São Paulo - SP, 03126-000, Brazil",-23.5799008,-46.5942985,Closed ⋅ Opens 10 AM Sun,,https://lh5.googleusercontent.com/p/AF1QipPrmUCcep5gZqumwsGF7zC9fSFeWGMV92_KjsX9=w80-h106-k-no,1,1,1,1,1,1,1,10.0,22.0,100.0,100.0,0.0,32.0,100.0,51.0,manha,noite,1,1,0,0,9.0
Outback Steakhouse,ChIJFVFOqmt-mQARtQPzphTszOs,4.5,6936.0,2,restaurant,Outro,"Rua Lauro Müller, 116 - Botafogo, Rio de Janeiro - RJ, 22290-160, Brazil",-22.9569798,-43.1768217,Closes soon ⋅ 11 PM ⋅ Opens 12 PM Sun,"Lively Australian-themed chain. Boisterous Australian-themed chain serving steaks, seafood & other hearty steakhouse fare.",https://lh5.googleusercontent.com/p/AF1QipNKup5yDJDdH_U2KfsCcvw_WUAfFSDegsA1M4Iu=w122-h92-k-no,1,1,1,1,1,1,1,12.0,23.0,100.0,100.0,0.0,0.0,100.0,68.0,tarde,noite,1,1,0,0,13.0
Outback Steakhouse,ChIJO3ZSWaFIxwcRHhT6YLIahl8,4.6,5898.0,2,restaurant,Outro,"Av. Washington Soares, 85 - Edson Queiroz, Fortaleza - CE, 60811-340, Brazil",-3.7556261,-38.4896269,Closes soon ⋅ 11 PM ⋅ Opens 12 PM Sun,"Lively Australian-themed chain. Boisterous Australian-themed chain serving steaks, seafood & other hearty steakhouse fare.",https://lh5.googleusercontent.com/p/AF1QipMFNamO_7G761J8PIibtZXMCIi4PfMYs4a3Zxig=w163-h92-k-no,1,1,1,1,1,1,1,12.0,23.0,100.0,100.0,0.0,0.0,100.0,68.0,tarde,noite,1,1,0,0,13.0
Madero,ChIJd--r7xVZzpQRh1OaNyzOqpc,4.4,4695.0,2,restaurant,Norte,"Tv. Casalbuono, 120 - Vila Guilherme, São Paulo - SP, 02089-900, Brazil",-23.5155982,-46.6168376,Closes soon ⋅ 11 PM ⋅ Opens 11:45 AM Sun,,https://lh5.googleusercontent.com/p/AF1QipOPc1VJvbjtBYVFw7t7Bh-GAVcYcA18bai5lVXb=w80-h106-k-no,1,1,1,1,1,1,1,11.75,23.0,100.0,100.0,0.0,3.0,100.0,68.0,manha,noite,1,1,0,0,0.0
Outback Steakhouse,ChIJ8cf_imTzXpMR-t8IYCbml6E,4.7,6329.0,2,restaurant,Outro,"Av. Perimetral Norte, 8303 - Jardim Diamantina, Goiânia - GO, 74573-260, Brazil",-16.6289904,-49.2780043,Closes soon ⋅ 11 PM ⋅ Opens 12 PM Sun,"Lively Australian-themed chain. Boisterous Australian-themed chain serving steaks, seafood & other hearty steakhouse fare.",https://lh5.googleusercontent.com/p/AF1QipOyhOueRnC0TZI9z_s9NMVNUFUl7eW7mrl7tu8y=w122-h92-k-no,1,1,1,1,1,1,1,12.0,23.0,100.0,100.0,0.0,0.0,100.0,68.0,tarde,noite,1,1,0,0,13.0
SuperGrill Express,ChIJMSSgtFNYzpQRGRpRhn5DzXU,4.0,350.0,1,buffet restaurant,Centro,"Shopping Light, R. Cel. Xavier de Toledo, 23 - Centro Histórico de São Paulo, São Paulo - SP, 01048-000, Brazil",-23.546457,-46.638576,Closed ⋅ Opens 11 AM Sun,"Refined fast-food grill & pizza. Local chain with express menu of omeletes, beirute sandwiches, meat, snacks, salads, pizzas & more.",https://lh5.googleusercontent.com/p/AF1QipOsl-0SBFt18Mkt2MYRLpQeQGjUNEpj1J5vJDVK=w122-h92-k-no,1,1,1,1,1,1,1,9.0,22.0,100.0,100.0,0.0,49.0,100.0,51.0,manha,noite,1,1,0,0,3.0
"TGI Fridays Shopping Patio Paulista: Sports Bar, Drinks, Happy Hour em São Paulo",ChIJu941YZlZzpQRjCDYS_OgNIY,4.1,139.0,5,restaurant,Centro,"R. Treze de Maio, 1947 - 3 andar - Bela Vista, São Paulo - SP, 01327-900, Brazil",-23.5705533,-46.6435249,Closed ⋅ Opens 12 PM Sun,,https://lh5.googleusercontent.com/p/AF1QipPiNvHCl5v4h00DXqGccClQM9PPU-__SDIZqZE4=w80-h106-k-no,1,1,1,1,1,1,1,12.0,22.0,100.0,100.0,0.0,0.0,100.0,51.0,tarde,noite,1,1,0,0,4.0
Moema Steakhouse,ChIJGR_j-p5bzpQRFXd5wku4YiU,4.3,48.0,5,barbecue restaurant,Sul,"Av. Moema, 218 - Moema, São Paulo - SP, 04077-020, Brazil",-23.6045598,-46.6588247,Open ⋅ Closes 11:30 PM,,https://lh5.googleusercontent.com/p/AF1QipNI5gQ0ON00AuNSCwFJeLTf_kUbUy4uPEqgOCsq=w138-h92-k-no,1,1,1,1,1,1,1,10.0,23.5,100.0,100.0,0.0,32.0,100.0,76.0,manha,noite,1,1,0,0,11.0
Let's Vegan - Comida Vegana,ChIJg9UVI8FbzpQRSK0HDymF-Sw,4.8,119.0,5,health food restaurant,Sul,"Rua Dr. Álvaro Alvim, 201 - Vila Mariana, São Paulo - SP, 04018-010, Brazil",-23.5900264,-46.6412289,Closed ⋅ Opens 11:30 AM Mon,,https://lh5.googleusercontent.com/p/AF1QipPH5ehq8bRvSIY1Qn_wcQQ4h5ps-kXOtC3ydd6O=w80-h119-k-no,0,1,1,1,1,1,1,11.5,22.0,100.0,66.7,0.0,7.0,100.0,51.0,manha,noite,1,1,0,0,4.0
Novos Veganos - Unidade Pinheiros,ChIJYyF09i1ezpQRx_wls8khP2M,4.3,975.0,0,health food restaurant,Oeste,"R. Fidalga, 73 - Pinheiros, São Paulo - SP, 05432-070, Brazil",-23.5586526,-46.6884648,Closes soon ⋅ 11 PM ⋅ Opens 11 AM Sun,,https://lh5.googleusercontent.com/p/AF1QipMh3AsUFdZGcyaHGR9HGmUE9m-WnAqEMmgSUnTd=w128-h92-k-no,1,1,1,1,1,1,1,11.0,23.0,100.0,100.0,0.0,15.0,100.0,68.0,manha,noite,1,1,0,0,8.0
Padoca Vegan,ChIJ6XDzXMBXzpQRJXNbosG8Uto,4.6,740.0,1,health food restaurant,Oeste,"Rua Harmonia, 1275 - Sumarezinho, São Paulo - SP, 05435-001, Brazil",-23.5476021,-46.6919478,Closed ⋅ Opens 8 AM Sun,"Cheery bakery for plant-based fare. Colorful choice in relaxed surroundings turning out vegan pastries, light meals & hot drinks.",https://lh5.googleusercontent.com/p/AF1QipNPV_GayZhPJeO1-NCDGbgUZbY9MUdWtZqRW1XL=w163-h92-k-no,1,0,1,1,1,1,1,8.0,20.0,75.0,100.0,0.0,66.0,100.0,17.0,manha,noite,1,1,0,0,10.0
Gran Vegano Restaurante,ChIJQVsJ20lZzpQRHYgueeNy9aQ,4.5,1257.0,1,health food restaurant,Leste,"R. do Oratório, 29 - Mooca, São Paulo - SP, 03104-002, Brazil",-23.555696,-46.599763,Closed ⋅ Opens 12 PM Sun,,https://lh5.googleusercontent.com/p/AF1QipOVIk0F2DYl5QNVRlv-w5cYtfkb7wC_OWrpKWM_=w122-h92-k-no,1,0,1,1,1,1,1,11.5,15.0,75.0,100.0,0.0,7.0,43.0,0.0,manha,tarde,1,1,0,0,14.0
Iké Natural Comida Vegana,ChIJ3yX2RVn3zpQRI85hYF4c45g,4.8,24.0,5,health food restaurant,Norte,"Rua Chemin Del Pra, 29 - Santana, São Paulo - SP, 02016-060, Brazil",-23.5025254,-46.6317712,Closed ⋅ Opens 10 AM Mon,,https://lh5.googleusercontent.com/p/AF1QipOoTDvnroqtAH52bLFNSScGZ-qX719AOVylZBKy=w91-h92-k-no,0,1,1,1,1,1,0,10.0,15.0,100.0,33.3,0.0,32.0,43.0,0.0,manha,tarde,1,1,0,0,1.0
Amarama Vegan,ChIJsQ6D4x_5zpQR4o7nUy24tnA,4.8,111.0,5,health food restaurant,Oeste,"R. Caio Graco, 745 - Vila Romana, São Paulo - SP, 05044-000, Brazil",-23.5294755,-46.694279,Closed ⋅ Opens 9 AM Tue,,https://lh5.googleusercontent.com/p/AF1QipMpLC_32npeYvGy74-zA0WgQ7X5VJJE0I0w8Cdh=w80-h106-k-no,0,0,1,1,1,1,1,9.0,17.5,75.0,66.7,0.0,49.0,80.0,0.0,manha,tarde,1,1,0,0,5.0
The Veg Box,ChIJxbhEe21bzpQRmtDcZNVS3Gk,4.8,18.0,5,health food restaurant,Centro,"Rua Consolação 1914 casa1, Consolação, São Paulo - SP, 01302-001, Brazil",-23.5523613,-46.6588565,Closed ⋅ Opens 10 AM Mon,,https://lh5.googleusercontent.com/p/AF1QipO_U7SZhdmRF9qGvYL3PQEP-0wOdNbMHUvYfgED=w162-h92-k-no,0,1,1,1,1,1,1,10.0,21.0,100.0,66.7,0.0,32.0,100.0,34.0,manha,noite,0,1,0,0,6.0
LOVEGAN Comida Vegana Delivery Campo Belo - São Paulo-SP,ChIJeSIu7J1QzpQR_gOxfejJans,5.0,38.0,5,health food restaurant,Sul,"Rua Conde de Porto Alegre, 1711 - Campo Belo, São Paulo - SP, 04608-003, Brazil",-23.6186843,-46.6706,Closed ⋅ Opens 11 AM Mon,,https://lh5.googleusercontent.com/p/AF1QipNUj2qOJQT97BFGiOiz_3_Fn2a9QNASPvALi5_c=w122-h92-k-no,0,1,1,1,1,1,1,11.0,18.0,100.0,66.7,0.0,15.0,87.0,0.0,manha,tarde,1,0,0,0,3.0
Veggies na Praça,ChIJtdQIE39XzpQRFDA56acq1H8,4.5,239.0,1,health food restaurant,Oeste,"R. Madalena, 227 - Vila Madalena, São Paulo - SP, 05434-010, Brazil",-23.5539269,-46.6875134,Closed ⋅ Opens 12 PM Sun,,https://lh5.googleusercontent.com/p/AF1QipOBxwa3w_aELD-wc2B0DhwFTcEj3bGev9tody35=w115-h92-k-no,1,1,1,1,1,1,1,11.0,16.0,100.0,100.0,0.0,15.0,58.0,0.0,manha,tarde,1,1,0,0,0.0
Dona Augusta,ChIJ9euKnTRYzpQRhC7Qn5W8-SI,4.9,863.0,0,health food restaurant,Centro,"R. Augusta, 1112 - Jardim America, São Paulo - SP, 01304-001, Brazil",-23.5540884,-46.6560693,Closed ⋅ Opens 1 PM Sun,"Vegan fare in a laid-back restaurant. Relaxed venue serving vegan hotdogs, fries & snacks, plus desserts & dairy-free milkshakes.",https://lh5.googleusercontent.com/p/AF1QipOH5d_LTHlXzpkS62JFEHJhdMVjUOfLHsI3bqiu=w172-h92-k-no,1,0,1,1,1,1,1,13.0,22.0,75.0,100.0,0.0,0.0,86.0,51.0,tarde,noite,1,1,0,0,5.0
Espaço VHMOR - Restaurante Vegano,ChIJA2MIvhBZzpQR5xzA3Cz5KAU,4.9,147.0,5,health food restaurant,Centro,"Av. São Luis, Nº 187, 1º Andar, Loja 23/24, República, São Paulo - SP, 01046-001, Brazil",-23.5464222,-46.6423294,Closed ⋅ Opens 8:15 AM Mon,,https://lh5.googleusercontent.com/p/AF1QipPkH5vqs6aGgrwQ2cgDNyo4r7LnR0F1XlFAywUz=w92-h92-k-no,0,1,1,1,1,1,0,8.25,18.0,100.0,33.3,0.0,62.0,87.0,0.0,manha,tarde,1,1,0,0,15.0
Vaca Verde - Restaurante Vegano,ChIJi8FNbq1QzpQREKqr9AFkcuo,4.5,945.0,0,health food restaurant,Oeste,"R. Prof. Vahia de Abreu, 244 - Vila Olímpia, São Paulo - SP, 04550, Brazil",-23.6030319,-46.6770038,Closes soon ⋅ 11 PM ⋅ Opens 5 PM Sun,"Easygoing locale for vegan specialties. Laid-back outpost featuring an all-you-can-eat spread of plant-based dishes, plus take-out options.",https://lh5.googleusercontent.com/p/AF1QipMOqth0q-bY638aevlo-4DBVJK7XFOgPmPtVXMv=w122-h92-k-no,1,1,1,1,1,1,1,11.0,15.5,100.0,100.0,0.0,15.0,51.0,0.0,manha,tarde,1,1,0,0,7.0
Loving Hut Vila Mariana,ChIJr8dFCYdZzpQRn8i7SCqrMvM,4.7,1814.0,1,health food restaurant,Sul,"R. França Pinto, 243 - Vila Mariana, São Paulo - SP, 04016-031, Brazil",-23.5863775,-46.6388794,Closed ⋅ Opens 11 AM Sun,,https://lh5.googleusercontent.com/p/AF1QipOcookSndyiZsuRBDlK5ki7-R7RqWoxo-tKh3Ak=w115-h92-k-no,1,0,1,1,1,1,1,11.0,22.0,75.0,100.0,0.0,15.0,100.0,51.0,manha,noite,1,1,0,0,11.0
Vegano,ChIJ6dkQuIRXzpQRYZeKYJhFyJQ,4.7,252.0,1,health food restaurant,Oeste,"Alameda Min. Rocha Azevedo, 760 - Jardins, São Paulo - SP, 01410-000, Brazil",-23.5639395,-46.6621707,Closed ⋅ Opens 11:30 AM Sun,,https://lh5.googleusercontent.com/p/AF1QipMVYtUCvJlDSQfj0UxCuSQbiS_Jh-JQOL9QJXk=w122-h92-k-no,1,1,1,1,1,1,1,11.5,20.0,100.0,100.0,0.0,7.0,100.0,17.0,manha,noite,1,1,0,0,12.0
Mate Por Favor,ChIJqa3T1DJYzpQRP807NhPzB-k,4.6,322.0,0,health food restaurant,Centro,"Galeria Le Village, R. Augusta, 1492 - Consolação, São Paulo - SP, 01304-001, Brazil",-23.556536,-46.6586667,Closed ⋅ Opens 8 AM Mon,,https://lh5.googleusercontent.com/p/AF1QipNoAVSNHoCiLCpq2QFpIIXEJtWdTd41sJqXft4=w80-h106-k-no,0,1,1,1,1,1,1,8.0,19.0,100.0,66.7,0.0,66.0,100.0,0.0,manha,noite,1,1,0,0,3.0
Mount Zion Vegan,ChIJfTSqGnH4zpQRRnVujD03-QU,4.9,909.0,0,health food restaurant,Oeste,"R. Caio Graco, 393 - Vila Romana, São Paulo - SP, 05044-000, Brazil",-23.526269,-46.6942324,Closed ⋅ Opens 10 AM Mon,,https://lh5.googleusercontent.com/p/AF1QipPhUXuwDBk6Kc45FFN78TQeGxbQ_UNfMR5c4AqF=w163-h92-k-no,0,1,1,1,1,1,1,10.0,21.0,100.0,66.7,0.0,32.0,100.0,34.0,manha,noite,1,1,0,0,6.0
Estação Vegana Restaurante,ChIJy0RrYx1ZzpQRNRB02D_Aa6Y,3.5,8.0,5,health food restaurant,Centro,"R. Taguá, 190 - Liberdade, São Paulo - SP, 01508-010, Brazil",-23.5612666,-46.6368593,Closed ⋅ Opens 12 PM Sun,,https://lh5.googleusercontent.com/p/AF1QipNa8Z56705pSkFBHlScr0lemWzVHTW6c2cdNaW6=w92-h92-k-no,1,0,1,1,1,1,1,12.0,16.0,75.0,100.0,0.0,0.0,58.0,0.0,tarde,tarde,1,1,0,0,8.0
Flora Comida Vegetariana - Vila Olímpia,ChIJKQk17XBXzpQRIfR9FnPpdkc,4.9,67.0,5,health food restaurant,Oeste,"Alameda Raja Gabaglia, 170 - Vila Olímpia, São Paulo - SP, 04551-090, Brazil",-23.595717,-46.6895658,Closed ⋅ Opens 11:30 AM Sun,,https://lh5.googleusercontent.com/p/AF1QipORQhHO9znapz1DyKO6aRqqNNY9Y2bZ8YD_75kI=w122-h92-k-no,1,1,1,1,1,1,1,11.5,14.5,100.0,100.0,0.0,7.0,36.0,0.0,manha,tarde,1,1,1,0,5.0
It's Vegan,ChIJk_5aH99ZzpQR37SK8Ky1vQM,4.8,66.0,5,health food restaurant,Centro,"R. Fernando de Albuquerque, 89 - Consolação, São Paulo - SP, 01309-030, Brazil",-23.5544686,-46.6575112,Open ⋅ Closes 11:30 PM,,https://lh5.googleusercontent.com/p/AF1QipM5-yaGcav5-2h-cisYTb3ZzXAHEc49eV57UHuO=w122-h92-k-no,1,1,1,1,1,1,1,12.0,23.5,100.0,100.0,0.0,0.0,100.0,76.0,tarde,noite,1,1,0,0,13.0
Veg To Go,ChIJDQ7Y_5pbzpQRi0pFRGMqZrg,4.8,137.0,5,health food restaurant,Sul,"R. dos Otonis, 627 - Vila Clementino, São Paulo - SP, 04025-001, Brazil",-23.5965789,-46.6450685,Closed ⋅ Opens 9 AM Mon,,https://lh5.googleusercontent.com/p/AF1QipMQq3r7k69XjtMwGQzaWBup7YNN25KzPqFgNIHm=w163-h92-k-no,0,1,1,1,1,0,1,9.0,17.0,100.0,33.3,0.0,49.0,72.0,0.0,manha,tarde,1,1,1,0,5.0
Vegan Point,ChIJVVXJ1cNezpQRhcpk43OgjV0,4.6,377.0,0,health food restaurant,Leste,"R. Coelho Lisboa, 692 - Cidade Mãe do Céu, São Paulo - SP, 03323-040, Brazil",-23.5504355,-46.5717708,,,https://lh5.googleusercontent.com/p/AF1QipNHNLRJ38e8_CXjEgM2T5yr4D5_Ajl45hKyJCzs=w163-h92-k-no,1,1,1,1,1,1,1,,,100.0,100.0,0.0,0.0,0.0,0.0,,,1,1,0,0,
Veganos em Saturno,ChIJSxhy7bdZzpQRh_55_Z2W2a0,5.0,21.0,5,health food restaurant,Centro,"R. Saturno, 149a - Liberdade, São Paulo - SP, 01531-030, Brazil",-23.5698176,-46.6341068,Closed ⋅ Opens 12 PM Wed,,https://lh5.googleusercontent.com/p/AF1QipOseTrORccuXqPQAczQLdBGn0oYNNYgeUHkbhYJ=w80-h106-k-no,0,0,0,1,1,1,1,12.0,17.5,50.0,66.7,0.0,0.0,80.0,0.0,tarde,tarde,1,1,0,0,5.0
Barão Natural,ChIJAQA9G5VezpQRQ23HAc7y1Tw,4.3,764.0,0,health food restaurant,Leste,"R. Coelho Lisboa, 355 - Tatuapé, São Paulo - SP, 03323-040, Brazil",-23.5473525,-46.5720532,Open ⋅ Closes 11:30 PM,,https://lh5.googleusercontent.com/p/AF1QipMDnyrfKoyDLe5hIQgf3jyTkoA7sQdlcLXanl8s=w163-h92-k-no,1,1,1,1,1,1,1,18.0,23.5,100.0,100.0,0.0,0.0,13.0,76.0,tarde,noite,1,1,0,0,5.0
São Saruê,ChIJef19yINbzpQRCMzOtkrjZN4,4.5,564.0,1,health food restaurant,Sul,"R. Caviana, 11 - Vila Guarani, São Paulo - SP, 04307-010, Brazil",-23.6326447,-46.6438071,Closed ⋅ Opens 8 AM Sun,"Laid-back option for vegan fare. Colorful vegan eatery serving regional entrees & shared plates in a relaxed, homey space.",https://lh5.googleusercontent.com/p/AF1QipO2fXx60WJjFjV_FdyIuKJ5a3TNi6h1H3AR1yjf=w122-h92-k-no,1,1,1,1,1,1,1,10.0,22.0,100.0,100.0,0.0,32.0,100.0,51.0,manha,noite,1,1,0,0,6.0
No Bones – The Vegan Butcher Shop,ChIJacwMouhXzpQRqs8nzCrg7Nw,4.1,345.0,1,health food restaurant,Oeste,"R. Caraíbas, 1243 - Pompeia, São Paulo - SP, 05020-000, Brazil",-23.5378643,-46.6861512,Closed ⋅ Opens 11:30 AM Sun,,https://lh5.googleusercontent.com/p/AF1QipN-zNizAXF3v8mubLuJNF3mXpzREGsdDmQpn4qR=w122-h92-k-no,1,1,1,1,1,1,1,11.0,20.0,100.0,100.0,0.0,15.0,100.0,17.0,manha,noite,1,1,0,0,1.0
"San Francisco, Vegan",ChIJIZrs4XtZzpQRejJfTOm2F8o,4.0,5.0,5,health food restaurant,Centro,"R. Gen. Flores, 367 - Bom Retiro, São Paulo - SP, 01129-010, Brazil",-23.5230885,-46.6426838,Closed ⋅ Opens 11 AM Mon,,https://lh5.googleusercontent.com/p/AF1QipMwPvqJqpNIgBmH-ZlBj3nKij-0o4W5oSOWH7q-=w80-h106-k-no,0,1,1,1,1,1,1,11.0,19.0,100.0,66.7,0.0,15.0,100.0,0.0,manha,noite,1,1,0,0,1.0
Restaurante Cultura VEG,ChIJ79PKyilazpQRtzdFDtempeo,4.6,166.0,5,health food restaurant,Sul,"R. Maj. Maragliano, 387 - Vila Mariana, São Paulo - SP, 04017-030, Brazil",-23.58919,-46.6390896,Closed ⋅ Opens 12 PM Mon,,https://lh5.googleusercontent.com/p/AF1QipMFf-OZMRsHPhUm4T43rYX8HrUIF71zI3qnQy_4=w163-h92-k-no,0,1,1,1,1,1,1,12.0,15.0,100.0,66.7,0.0,0.0,43.0,0.0,tarde,tarde,1,1,0,0,4.0
Hitô Vegano,ChIJcSI1Pl1XzpQRGIcvPkdOVHs,4.3,827.0,2,health food restaurant,Oeste,"Rua Tabapuã, 846 - Itaim Bibi, São Paulo - SP, 04533-003, Brazil",-23.5838677,-46.6787732,Open ⋅ Closes 12 AM,Sophisticated Japanese restaurant. A sophisticated locale with intimate decor offers traditional Japanese cuisine.,https://lh5.googleusercontent.com/p/AF1QipNcaBo2mvVgCo41t66g3yWfD2R6p4o32T35K2C7=w122-h92-k-no,1,0,1,1,1,1,1,12.0,15.0,75.0,100.0,0.0,0.0,43.0,0.0,tarde,tarde,1,1,0,0,15.0
Recanto Vegetariano e Vegano,ChIJxTcd_spQzpQRLHV77NHsjl4,4.8,1625.0,1,health food restaurant,Oeste,"R. Flórida, 1442 - Cidade Monções, São Paulo - SP, 04565-001, Brazil",-23.6082736,-46.6923129,Closed ⋅ Opens 12 PM Sun,Natural food in a tranquil setting. A cozy vegetarian restaurant that uses its own organic produce to create salads & hot dishes.,https://lh5.googleusercontent.com/p/AF1QipOBIr9dXLkeQp2_sEyUaaNJVRFRsfDs-h2rk52G=w171-h92-k-no,1,0,1,1,1,1,1,11.5,15.0,75.0,100.0,0.0,7.0,43.0,0.0,manha,tarde,1,1,0,0,14.0
Edi Sabor Restaurante vegano,ChIJxVCR10tXzpQRgxVTnXEGHPc,4.9,100.0,5,health food restaurant,Oeste,"R. Taperoá, 212 - Cidade Monções, São Paulo - SP, 04571-060, Brazil",-23.6021112,-46.6913807,Closed ⋅ Opens 12 PM Sun,,https://lh5.googleusercontent.com/p/AF1QipO-QmRHwvEHBgTGO32DLnjyTWN3v3DnOA779FqY=w122-h92-k-no,1,1,1,1,1,1,0,11.5,15.0,100.0,66.7,0.0,7.0,43.0,0.0,manha,tarde,1,1,0,0,2.0
Oka Vegan Bistro,ChIJRWa1OjFRzpQRa_oscVhxeWs,4.7,27.0,5,french restaurant,Sul,"R. José Coimbra, 120 - Apto. 181C - Vila Andrade, São Paulo - SP, 05726-110, Brazil",-23.6247577,-46.7409747,Open ⋅ Closes 12 AM,,https://lh5.googleusercontent.com/p/AF1QipOHhk-B_g3AY_ssFWLEM_FF6KP0Q3DM9BygZM1x=w122-h92-k-no,0,1,1,1,1,1,1,12.5,15.5,100.0,66.7,0.0,0.0,43.0,0.0,tarde,tarde,0,1,0,0,4.0
Sushimar Vegano,ChIJ_V4Zg8NZzpQRSx1fnHn2MXY,4.5,2054.0,1,health food restaurant,Oeste,"Alameda Campinas, 1287 - Jardins, São Paulo - SP, 01404-002, Brazil",-23.571219,-46.658306,Closes soon ⋅ 11 PM ⋅ Opens 12 PM Sun,,https://lh5.googleusercontent.com/p/AF1QipOl2k0PehxV2mHmYBiE_nVivryEo5QVnkwGBd_H=w122-h92-k-no,1,0,1,1,1,1,1,12.0,15.0,75.0,100.0,0.0,0.0,43.0,0.0,tarde,tarde,1,1,0,0,15.0
VegWay,ChIJb6J6BGAmz5QRyDvrnKtWqqU,4.9,7.0,5,health food restaurant,Sul,"R. Machado de Assis, 463 - Vila Mariana, São Paulo - SP, 04106-011, Brazil",-23.580205,-46.6336908,Closed ⋅ Opens 7 AM Mon,,https://lh5.googleusercontent.com/p/AF1QipP1FALRbrtZp42rvnOdZH7g9fiIMjT8EfSUI-E=w122-h92-k-no,0,1,1,1,1,1,0,7.0,12.0,100.0,33.3,0.0,83.0,0.0,0.0,manha,tarde,1,1,0,0,5.0
Green Kitchen - Pinheiros/ restaurante e bar,ChIJVX1PCYNZzpQRWzFZiLxLCHM,4.6,681.0,5,health food restaurant,Oeste,"Rua Benjamim Egas, 275 - Pinheiros, São Paulo - SP, 05418-030, Brazil",-23.566417,-46.6888574,Closes soon ⋅ 11 PM ⋅ Opens 9:30 AM Sun,"Plant-based dishes in a stylish locale. Airy, stylish place for refined vegan cuisine & sweets, with wall murals & light wood accents.",https://lh5.googleusercontent.com/p/AF1QipPJub2QU0QoDG3RMMAHBh-KpwPzt8dyje9KO5ru=w122-h92-k-no,1,1,1,1,1,1,1,11.5,16.0,100.0,100.0,0.0,7.0,58.0,0.0,manha,tarde,1,1,0,0,1.0
Anhangá Vegan Food,ChIJ_2gRYq9dzpQRNHGFQJcurxg,4.0,8.0,5,health food restaurant,Sul,"R. dos Patriotas, 1089 - Ipiranga, São Paulo - SP, 04207-040, Brazil",-23.5828483,-46.6015873,Closes soon ⋅ 11 PM ⋅ Opens 1 PM Sun,,https://lh5.googleusercontent.com/p/AF1QipP-hfRVXGRKM9tVM56RYwYUe4k_spvOfB_-2xck=w122-h92-k-no,1,1,1,1,1,1,1,11.5,23.0,100.0,100.0,0.0,7.0,100.0,68.0,manha,noite,1,1,0,0,7.0
A Casa Madal,ChIJhdgeqoRZzpQRqf9onac8PPQ,4.9,141.0,5,health food restaurant,Sul,"Rua Paula Ney, 667 - Vila Mariana, São Paulo - SP, 04107-022, Brazil",-23.5809134,-46.6337117,Closed ⋅ Opens 12 PM Sun,,https://lh5.googleusercontent.com/p/AF1QipOmDdaOfpdv6D1jRJfDLThFJ358ym-e68LnSIgV=w138-h92-k-no,1,0,0,1,1,1,1,12.0,17.0,50.0,100.0,0.0,0.0,72.0,0.0,tarde,tarde,1,1,0,0,11.0
Hamburgueria Vegana - Peace Burger,ChIJs1v0ehpYzpQRnxZE5hXKvY8,4.4,155.0,5,fast food restaurant,Oeste,"R. Delfina, 101 - Vila Madalena, São Paulo - SP, 05443-010, Brazil",-23.5544714,-46.6939252,Closes soon ⋅ 10:40 PM ⋅ Opens 3:30 PM Sun,,https://lh5.googleusercontent.com/p/AF1QipP1WDHTYigTYXIIkh-AjZtPk8CLmvKtwytts05y=w133-h92-k-no,1,0,1,1,1,1,1,15.5,22.666666666666668,75.0,100.0,0.0,0.0,49.0,62.0,tarde,noite,1,1,0,0,12.0
El Papo Vegan,ChIJK3rsCxxfzpQRRrb7k9jfi6k,4.1,15.0,5,health food restaurant,Centro,"R. Amaral Gurgel, 170 - Vila Buarque, São Paulo - SP, 01221-000, Brazil",-23.5433077,-46.6480188,Open ⋅ Closes 12 AM,,https://lh5.googleusercontent.com/p/AF1QipNlicvMkCtBdTfSALmcxjEx3ntAak1L_NL5V3w5=w92-h92-k-no,0,0,1,1,1,1,1,18.0,24.0,75.0,66.7,0.0,0.0,13.0,85.0,tarde,noite,1,1,0,0,3.0
